Reynolds,TemporalContext,KE_1,KE_u,KE_v,KE_w,KE_u^2,KE_u v,KE_u w,KE_v^2,KE_v w,KE_w^2,KE_MSE,Helicity_1,Helicity_u,Helicity_v,Helicity_w,Helicity_wx,Helicity_wy,Helicity_wz,Helicity_u^2,Helicity_u v,Helicity_u w,Helicity_u wx,Helicity_u wy,Helicity_u wz,Helicity_v^2,Helicity_v w,Helicity_v wx,Helicity_v wy,Helicity_v wz,Helicity_w^2,Helicity_w wx,Helicity_w wy,Helicity_w wz,Helicity_wx^2,Helicity_wx wy,Helicity_wx wz,Helicity_wy^2,Helicity_wy wz,Helicity_wz^2,Helicity_MSE,Enstrophy_1,Enstrophy_wx,Enstrophy_wy,Enstrophy_wz,Enstrophy_wx^2,Enstrophy_wx wy,Enstrophy_wx wz,Enstrophy_wy^2,Enstrophy_wy wz,Enstrophy_wz^2,Enstrophy_MSE
7.8,6,2.4767088793141085e-16,-1.254086673938649e-16,2.841119079371905e-16,-1.9947760983808815e-16,0.5000000000000011,-1.7222498109568196e-15,1.5250679172743906e-15,0.4999999999999991,4.659573604668112e-16,0.49999999999999695,6.201476818652518e-32,-3.242600481588269e-19,6.563411198413058e-17,1.4082020424771279e-15,-1.0126289415785937e-15,4.61343240096229e-16,-1.7329780746979718e-17,3.0525045116232324e-17,-5.264577007692288e-16,-1.1696967320595658e-14,8.11699001156076e-15,0.9999999999999929,1.4445699109501056e-16,-4.480066396104939e-16,5.511725516379376e-15,1.6254991805167698e-15,9.185640830694591e-17,1.0000000000000002,2.1925320127247052e-15,-1.3529339284872864e-15,-3.833416698733013e-15,-1.1762926393699705e-15,1.0000000000000084,3.322822842354399e-15,-2.764086417046198e-14,-3.4747876854797706e-14,7.634521119014937e-16,-4.626535792871814e-16,-1.0861529388940712e-15,3.2288906923707153e-37,-7.470384497473302e-18,5.445756562255867e-16,-2.3468115449835215e-16,8.818736218383626e-17,0.49999999999996153,-3.567054437716727e-15,-6.8409606981427766e-15,0.5000000000000003,-7.546883053315995e-17,0.5000000000000007,6.344410404735781e-35
7.8,5,2.640008365862292e-16,-7.402082943831185e-17,2.565617900254229e-15,1.1488855837798606e-15,0.5000000000000007,-1.9429769428647247e-14,-9.081019929626306e-15,0.4999999999999986,-3.277803282606982e-14,0.49999999999999745,7.007824389088957e-32,-3.685578689455519e-19,6.583553508076722e-17,2.39763289006348e-15,1.0086150214791459e-15,1.2861978561822034e-15,2.5213554764948972e-17,5.699776770224187e-17,-4.822927598845071e-16,-1.7231911868434718e-14,-8.933124512557164e-15,0.9999999999999918,-1.8586530415434023e-16,4.212985349887596e-17,1.1099929140724403e-14,4.080844684826691e-15,-1.3803396820155687e-14,1.0000000000000022,4.357993296043586e-14,-4.070556013706905e-15,-4.825179421222328e-15,-3.312018837737081e-15,0.9999999999999948,3.190116318844392e-14,-4.216669237793605e-14,-3.5524677128968345e-14,-3.871149301390643e-16,-2.601728998834617e-15,-9.989581485175954e-16,1.997151628587956e-36,-7.52708570808031e-18,-1.175702727433246e-15,-1.9275540130229316e-16,1.8322514514548386e-16,0.49999999999989003,3.541271466122878e-15,-6.8571925320745985e-15,0.4999999999999997,-9.588619382380543e-17,0.5000000000000001,7.598625949305979e-35
7.8,4,-8.164974327409149e-18,4.32659866073593e-18,-5.91359489230566e-16,-9.838822917305061e-16,0.5000000000000003,3.2169367432827287e-15,8.198349297867434e-15,0.49999999999999817,1.006994625785123e-14,0.4999999999999984,1.6765563530804856e-35,-4.963127840944667e-18,4.531691475089693e-16,2.746973082801517e-14,1.5875688296776737e-14,1.9577853556909895e-14,6.217306035517211e-16,6.153441735811029e-16,-2.8842137937709426e-15,-2.0164281661305287e-13,-1.4090726754848913e-13,0.9999999999998488,-2.733405700497414e-15,4.647512650868994e-15,3.450132684810426e-14,5.1431006259660405e-14,-6.185045695414557e-14,0.9999999999999859,5.046331603675812e-13,-1.3308309068771493e-14,-5.223640821329161e-14,-1.2446714856252049e-13,0.999999999999755,-1.1464106863659102e-13,-4.669713235910637e-13,-3.0247856072112443e-13,3.381128366558832e-15,-3.668553078641533e-14,-5.172601794790448e-15,2.6064300685379918e-34,-7.442033892169797e-18,-2.6304640240517567e-15,3.1490109053310273e-16,1.8228752726011016e-16,0.5000000000000508,-2.34490533449035e-15,-3.396090695822264e-15,0.5,2.3644510430405455e-16,0.49999999999999967,7.626691376644842e-35
7.8,3,0.0,-6.748775334200684e-18,-2.1142833230055974e-16,-1.4301049068839645e-15,0.5000000000000001,2.8750650462499814e-15,1.1366771246102758e-14,0.5000000000000019,4.484563316054863e-15,0.5000000000000002,1.2000089338650772e-36,-6.270799510568789e-18,5.997328559735963e-16,3.7724648492918195e-14,1.6328113752629556e-14,2.657236338291867e-14,8.944789094694416e-16,7.644481087809218e-16,-4.060990039695516e-15,-2.812700842035445e-13,-1.4357683130707356e-13,0.9999999999997514,7.094884088594179e-17,4.051408691147416e-15,3.3797342876356247e-15,1.1560318183985372e-13,-5.8048444059532e-14,0.9999999999998841,5.764658447186892e-13,-2.1813128386499973e-15,-7.916723684936613e-14,-2.8192667722530067e-13,0.9999999999996202,-4.1408656488825946e-14,-5.377195457415008e-13,-2.493093105178757e-13,5.307595820195758e-16,-4.783671770442501e-14,-7.929582564258294e-16,3.8080767418425016e-34,-7.123089582505378e-18,-1.5089871008419653e-15,-7.796800976610865e-16,-1.8580487184074314e-16,0.4999999999999913,-5.679271512261585e-15,-1.059573337147594e-14,0.5000000000000006,1.0049488660606328e-16,0.49999999999999956,1.3108309891148192e-34
7.8,2,6.350535587984894e-18,-2.929497224661417e-16,2.6085405074464295e-15,9.465828238926974e-16,0.5000000000000017,-2.0075904854686303e-14,-5.7920958457828115e-15,0.4999999999999903,-1.861097981601153e-14,0.4999999999999834,1.878513650322614e-35,-4.4740798994592236e-18,3.4104236318355333e-16,3.610616919370248e-14,1.1344034033990297e-14,2.614458710091326e-14,6.996367699965047e-16,6.770972552668662e-16,-2.426727160610216e-15,-2.7545265262486185e-13,-9.387612343366266e-14,0.9999999999997206,2.5078244459248698e-15,-1.3125341854529936e-15,-1.805525149849774e-14,1.2409629563085084e-13,-2.6364437838702747e-14,0.9999999999997796,3.730741411152939e-13,-1.2920571847000688e-15,-4.120777237774081e-14,-3.0065288167789914e-13,0.9999999999997446,4.9670751326819307e-14,-3.84339221266757e-13,-1.494918290340852e-14,-2.040656535460125e-15,-3.169714651822368e-14,4.916350816623569e-15,1.909876414288377e-34,-6.9388106480326014e-18,5.045213417481659e-15,-1.7909940218323973e-15,-1.4324337067086839e-16,0.49999999999990596,1.3544556485493798e-15,-1.7344776338217275e-15,0.5000000000000001,6.6153847807838035e-18,0.49999999999999956,4.484626970035565e-34
7.8,1,2.721658109136383e-18,-1.8599242588350323e-18,-5.647789484291301e-15,-3.1745182758177353e-15,0.5000000000000011,3.97092567050605e-14,-6.642079046041326e-15,0.5000000000000193,4.8278596317531803e-14,0.4999999999999883,1.2365959443604141e-34,-2.3120693836871273e-18,5.673248796488188e-17,1.6579059227629092e-14,4.3277600603963094e-15,1.468126303370487e-14,3.092591093478005e-16,3.0457282110589574e-16,-5.376192681070309e-16,-1.3455189563667465e-13,-2.858778574301061e-14,0.9999999999998221,2.1697994946098893e-15,-3.089362627461161e-15,4.0695862167856725e-15,5.659299012774711e-14,1.7165286753823056e-14,0.9999999999998492,-1.9351149521731896e-14,8.599643019968741e-15,-8.329457473274053e-15,-1.9465805603723822e-13,0.9999999999999729,-5.0939177229563564e-14,-1.5431647987267787e-13,5.4770029697858243e-14,1.533420382314045e-15,-9.552539303157685e-15,2.9427404807224215e-15,1.818349169656519e-35,-8.207500235364405e-18,1.705939985584555e-15,-2.1787561497269246e-15,-5.771067011786409e-16,0.5000000000000868,-1.2036404694079797e-15,3.728164627183372e-15,0.5000000000000003,-1.4985395864875331e-16,0.49999999999999983,7.107864356640051e-34
8.4,7,5.071356276690794e-16,1.398914512943581e-16,7.515166804288423e-17,-6.194533965079019e-17,0.5000000000000002,-9.244364138757428e-16,4.1417828464410547e-16,0.4999999999999991,5.900681915496023e-16,0.49999999999999745,2.75360620408774e-31,3.4360933627846834e-17,-2.360592956798103e-16,9.54846198613796e-19,-6.1357360782012635e-15,-1.4999683241797023e-15,2.9379988217304475e-15,-1.3142887215692188e-15,-2.2873289465278e-16,2.032085282651422e-15,4.378710629876401e-14,1.0000000000000109,-2.506852795667786e-14,9.427025663493653e-15,3.085937125694283e-15,-5.4200688632544237e-14,-8.589114877902611e-15,1.0000000000000073,1.0977835097168705e-14,3.1322683160547434e-14,1.8630196765391802e-14,8.412688986070044e-15,1.000000000000006,9.475983106495863e-15,3.162274161093034e-14,5.102367795861719e-14,-1.9122521427733407e-14,-1.0325624871895901e-13,7.253277448311477e-15,4.584968315445724e-36,8.505181591051197e-20,7.971706439123866e-17,1.5019105390529824e-18,1.4623293907669672e-17,0.4999999999999996,-8.090994274849894e-16,-1.7249944705830943e-16,0.4999999999999997,-2.91475636706083e-16,0.4999999999999998,4.731415989895916e-38
8.4,6,5.225583569541855e-16,3.721724441444379e-17,-1.9788563960588674e-16,1.7304174951366499e-16,0.5000000000000003,2.2075537372513237e-15,-1.2446410590413033e-15,0.499999999999999,8.461776499045463e-16,0.499999999999997,2.8161243654392224e-31,-3.898775241337869e-16,1.2939464133536336e-15,9.67978064166699e-16,9.05746940555458e-14,2.5016858424196426e-14,-3.933405389660816e-14,1.3866408327417509e-14,1.2365865317903806e-14,-4.721696577012086e-14,-6.655741456079127e-13,0.9999999999998244,3.445358224829885e-13,-1.057202616350113e-13,-1.4343691777995577e-14,9.354368500910716e-13,9.650181254921408e-14,0.9999999999999308,-3.3543771166101203e-15,-2.4219854217480157e-13,-4.3507356742858137e-13,3.397842403835804e-13,1.0000000000000777,-1.9121379548132502e-14,-2.397164896494425e-13,-8.930621126746093e-13,3.5332056871050003e-13,1.462916538001224e-12,-6.748320820822915e-14,4.554391400175214e-34,0.0,-4.93663383361954e-17,-1.2546838220295232e-17,-4.841699134369944e-18,0.499999999999999,-8.526004916925775e-16,-6.529233269253002e-16,0.4999999999999994,-1.6568219285866728e-16,0.5000000000000002,1.1162192541820863e-38
8.4,5,5.543110348941101e-16,1.34961343728608e-16,-3.457852950261207e-16,-1.2248910451904112e-15,0.4999999999999996,1.6925325896176029e-15,7.242423518245212e-15,0.4999999999999988,2.652460686136323e-15,0.500000000000002,3.169014687223114e-31,-1.2156739554142511e-16,3.321139031868855e-16,-1.5124439841855223e-15,3.213332775126526e-14,9.154683137135813e-15,-1.4762046659888593e-14,3.757296299105586e-15,4.3606415626683326e-15,-4.345863403292385e-15,-2.4148935634605044e-13,0.9999999999999394,1.2074326947894814e-13,-3.163752266244865e-14,-2.22636503534214e-14,3.209459746235596e-13,5.340544929917441e-14,0.9999999999999556,7.120597719797501e-14,-3.654138567810556e-14,-1.9768499356717845e-13,1.5777306868643629e-13,1.0000000000000866,3.0611378314512954e-14,-1.7713981550018212e-14,-3.057793479652876e-13,8.295772277300343e-14,5.161105309063546e-13,-4.204144150083073e-15,5.11514756308632e-35,-1.1340242121401596e-19,-2.8220553149522606e-16,-5.553273521363285e-17,-3.0990495802201717e-17,0.4999999999999992,-7.27339185210376e-16,1.8869647844117578e-16,0.4999999999999995,1.7164396180267053e-15,0.5000000000000009,2.312604305993204e-37
8.4,4,5.905998096825951e-16,-3.7509859648671727e-16,-1.8530285987777133e-16,-1.0670507351018697e-15,0.500000000000003,2.783712575299196e-17,8.525759707659586e-15,0.5000000000000004,2.3220143520241296e-15,0.4999999999999974,3.5103369603931967e-31,-1.9597355916047133e-17,8.320593321853021e-17,1.8221279754521257e-16,4.1972650448418505e-15,1.6560154068392817e-15,-4.028825133315336e-15,4.518278430578048e-16,4.870937465260005e-16,-4.951522979073658e-15,-3.307701181678372e-14,0.999999999999989,2.843509580350995e-14,-4.8831648583110505e-15,-1.0788900238433178e-14,5.239993632989034e-14,1.539373635591137e-14,0.9999999999999724,1.517731238848833e-14,1.6713947890880624e-14,-4.677056443463102e-14,4.928543683746508e-14,1.000000000000028,1.3718318117966645e-14,4.466445021078022e-15,-5.746501326578587e-14,3.9711927209605945e-16,1.2087315991077466e-13,3.702965542678739e-15,3.0378863098218434e-36,2.835060530350399e-20,-8.601514884831273e-16,-3.2809626473389437e-17,-3.6805629534844893e-17,0.5000000000000001,-1.3888226387721548e-15,6.593400741672261e-16,0.5000000000000001,6.223148175907325e-16,0.5000000000000003,1.642693375951434e-36
8.4,3,6.105586358162619e-16,-5.00510401265722e-16,-1.4884006911499956e-16,5.636337393404612e-16,0.5000000000000046,1.1288227841329817e-16,-4.487995242703036e-15,0.5000000000000003,-3.935280381403959e-15,0.49999999999999906,3.867317351474924e-31,-1.239453025612565e-17,1.1850238114543194e-16,4.1597713398029905e-16,1.1433023782450636e-15,5.581727891469859e-16,-1.6507898646971366e-15,4.598178754585492e-16,-2.071380372079623e-16,-4.177688027636142e-15,-9.537125089965332e-15,0.999999999999996,1.1676726620527989e-14,-3.282839672999918e-15,-6.05678480667113e-15,2.0726579822524435e-14,1.7389305125236498e-14,1.0000000000000042,-1.0930842817160095e-14,1.3627739154201876e-14,-1.5723587618601283e-14,2.8353846410990705e-15,1.000000000000003,1.069141966445008e-14,6.066486202543095e-15,-1.9722894215033142e-14,5.163307213737011e-17,4.9725522299430456e-14,-2.6857790706708006e-15,4.902649465564421e-37,-9.072193697121277e-19,-3.921432658620448e-15,-8.792395626800958e-17,-1.2951126556019212e-16,0.5000000000000026,-2.242915757694455e-17,1.1118682380473564e-15,0.4999999999999997,3.20925972777358e-15,0.5000000000000022,2.62282082944785e-35
8.4,2,6.60455701150429e-16,3.4392387761590883e-16,-2.493518604983154e-15,-6.963567113984519e-15,0.4999999999999987,1.6744149641425737e-14,4.872428126643642e-14,0.4999999999999983,6.783221213027388e-14,0.5000000000000346,4.608518574884973e-31,-2.2893113782579473e-18,2.639790737532217e-17,-4.08050402190237e-16,-2.676746660135691e-16,-1.0981532491193607e-16,-3.3936075097684377e-16,8.528543848505775e-17,-9.432464035255911e-17,3.07024726289119e-15,2.004891020470019e-15,1.0,2.65094984855692e-15,-4.970120652395471e-16,-1.3294518314069908e-15,2.653334167814103e-15,3.964277099032069e-15,1.0000000000000013,-1.6120320545125071e-15,2.5190418647352193e-15,-3.1276306850313886e-15,-1.5189931200152973e-15,0.9999999999999979,1.5450793161955573e-15,2.1928798793686307e-15,-2.257171480527893e-15,-2.643277352361227e-17,1.0977662484758725e-14,-5.885337949490014e-16,1.7681478227130083e-37,2.835060530350399e-20,-1.728787809308094e-16,-2.6405471524989e-17,7.252137614010348e-18,0.5000000000000004,3.683381785938076e-15,1.4038048206189466e-15,0.4999999999999998,6.827915762263966e-16,0.5,8.171975609502372e-38
8.4,1,-1.8144387394242554e-18,1.1272887007988382e-16,-6.339661795957574e-16,-1.160497661647774e-15,0.4999999999999994,3.182030760111247e-15,6.595594884897576e-15,0.4999999999999986,2.956155880356518e-14,0.5000000000000183,4.2781296396422304e-36,-1.9733571714966313e-18,1.8318888533672197e-17,-4.061180309699663e-17,2.1143545912019807e-16,-3.7020332732212384e-17,-3.2142767423931336e-17,7.938024190144272e-17,-3.2814441760251854e-17,5.18043944253694e-16,-1.419457812510492e-15,1.0,5.06684813909008e-17,-4.911678675418137e-16,7.00879626678174e-16,-1.1300833439933271e-15,-2.3253180466359343e-15,1.0000000000000002,-1.3326239577642573e-16,-2.6579948432398753e-15,-6.777246035584816e-16,-3.389294091471006e-18,0.9999999999999991,-2.668926954480546e-16,5.490103497721384e-17,8.825842395106287e-17,-3.204530196975574e-16,1.0099887287511572e-15,-6.978096471599253e-16,1.6716738156170487e-38,1.4175302651751996e-19,-1.4447605007782431e-16,-1.7116264664029603e-17,-1.3362793129935521e-17,0.499999999999998,-3.516672874505705e-15,-1.0978773924724509e-15,0.49999999999999944,7.931131143341047e-16,0.5000000000000003,5.09368183279513e-38
10.4,7,2.7216581091363832e-17,2.8963835494324837e-16,4.491213315120863e-16,-6.142809933253244e-16,0.4999999999999981,-2.0666666873952084e-15,2.779677430766038e-15,0.5000000000000016,-3.175313591359758e-15,0.4999999999999999,6.469470803106068e-34,-8.221675538016157e-19,-3.5560235826386057e-17,-1.6550347429433487e-16,1.8766830864412732e-17,4.1629849707047585e-17,-1.3734347978494945e-17,1.95524637742187e-17,2.6012417848520154e-16,9.619554716339325e-16,-4.2469684433190715e-16,1.0000000000000002,1.447807357339887e-16,-1.3471108941044574e-16,1.204361247344372e-16,-1.135711895521901e-15,-4.3592842082074386e-16,0.9999999999999992,2.9736328934291803e-16,-2.2271852939645817e-16,5.767304843106606e-16,-6.814857559738914e-16,0.9999999999999998,-2.2513897306466996e-15,4.718854698158468e-16,2.4090365658435846e-16,-2.155667132666865e-16,-2.051953282929912e-16,4.338258737013949e-16,2.693743642828809e-37,7.087651325875998e-19,-3.4124247895096394e-16,-6.388216074396801e-17,-1.8334964389596645e-17,0.5000000000000069,3.2419998440153085e-16,5.30292408517617e-16,0.500000000000001,3.3345441418633915e-16,0.5,1.8508242907010453e-36
10.4,6,1.6329948654818297e-17,3.927829975745918e-17,-1.4503543160636642e-17,4.1777694649422844e-16,0.4999999999999995,4.579938416273576e-16,-1.6269848844085172e-15,0.5000000000000006,-2.1672391322373088e-16,0.5000000000000004,1.2861716650843246e-34,-2.835060530350399e-20,2.4424959572388855e-17,-3.5953071195324974e-17,-3.477416762903276e-16,-1.7338336418930962e-16,6.80976347940357e-19,-2.927145010937572e-18,-1.5218650534169025e-16,3.7831786644044073e-16,2.4956897085943084e-15,1.0000000000000013,-1.2039395620861465e-16,-7.400094015635283e-17,-8.279956633802771e-17,-5.09238180005281e-16,-2.310667501836868e-16,1.0000000000000016,-1.3558969764278648e-15,-1.3452857365617484e-15,2.635803112997232e-15,1.919592974437603e-15,1.0000000000000024,9.852127203338832e-16,2.118227445496854e-15,-2.120672935919732e-15,1.7433909698644522e-16,-2.3642716773723986e-17,-2.5028644882560637e-16,1.4684478296804333e-37,3.543825662937999e-19,7.110724964964266e-17,-1.0268212619097242e-16,-2.2173518270888826e-17,0.4999999999999991,1.3683033831108122e-15,-1.3213436783663969e-15,0.5000000000000002,-5.661152330058247e-16,0.5,2.1529488736132298e-36
10.4,5,2.7216581091363832e-17,-1.8228048404253397e-16,-2.781804749178256e-16,-3.5702641508945097e-16,0.5000000000000004,1.5189919582920636e-15,2.7532320014297276e-15,0.49999999999999967,1.2720431414220302e-16,0.5000000000000024,2.1646457202465316e-34,-5.670121060700798e-19,-1.0550781880667031e-17,1.0732116097228259e-16,-1.0497603678495401e-16,3.518056770442804e-16,-6.69164233829922e-17,5.900830337857567e-18,1.0001616998298114e-16,-8.486087785367775e-16,4.224092570669886e-16,0.9999999999999978,3.621654133951406e-16,-1.4955445821892168e-16,-5.312377296672819e-16,1.924152868291813e-15,5.765276380188371e-16,0.999999999999999,1.2696504780925428e-15,-1.2211580860193072e-15,4.045350769145501e-15,-1.4800594332490104e-15,1.000000000000002,-7.824991384137789e-15,2.2965450658960643e-15,-1.087050373571712e-15,1.247200411140409e-16,1.05066117033943e-15,4.911108300970138e-16,1.476048868274026e-37,7.371157378911038e-19,-4.848851299152312e-16,-1.2531725893783272e-18,2.3747640864163574e-17,0.4999999999999842,4.418316135607762e-16,6.939568489126207e-16,0.49999999999999917,3.0435882538330465e-16,0.49999999999999967,1.6253365634123668e-36
10.4,4,1.6329948654818297e-17,7.519674333385113e-18,1.4332193750955997e-17,1.3971671220120204e-15,0.5000000000000001,-7.224032198008954e-16,-8.58155605998018e-15,0.5000000000000008,2.251896575768947e-15,0.49999999999999556,3.917639347011255e-34,3.8273317159730387e-19,-1.3903677159415244e-17,-1.1565783840744485e-16,-7.650149050248675e-16,-6.5914667098796225e-18,-2.506587051873445e-17,-3.2949108080191565e-17,2.709111450797147e-16,7.44954009457697e-16,-3.0276361344896168e-15,0.9999999999999986,1.1382585102002984e-16,1.252755148641771e-16,-6.345184412965372e-17,7.766221795717761e-19,5.998316492400206e-16,1.0000000000000009,2.306006248951779e-16,5.446032464687205e-16,-3.8239013142044746e-16,4.3766306242083005e-16,0.9999999999999994,-5.344137703388597e-15,1.137294436493073e-15,-1.5665504578282015e-15,-2.1817492353488597e-16,3.0972302296818e-16,1.7784376734091077e-16,1.806756328336725e-35,7.512910405428557e-19,2.2033270210427156e-18,-1.9676453950454406e-16,-6.8153645302005825e-18,0.5000000000000038,7.945817873740762e-15,8.653712570700864e-15,0.4999999999999996,4.2395591132121633e-16,0.4999999999999999,6.238774266804389e-36
10.4,3,3.2659897309636595e-17,-9.471227081789673e-17,-5.325526555604677e-16,-3.3007344817702176e-16,0.5000000000000008,1.5447650621969963e-15,2.6687208700392817e-15,0.5000000000000004,2.6500445175095743e-15,0.4999999999999991,1.4364774056526465e-33,1.9845423712452793e-19,5.164106027404182e-17,-1.969105162797763e-16,-7.010916650818889e-16,-2.4480995862846586e-16,9.27423818678407e-18,-1.2219070153747142e-17,-2.5021698096282594e-16,1.2659761012852349e-15,1.5013983233725015e-15,1.0000000000000004,-8.905321071161327e-17,-3.856694935362749e-17,-1.8341940385816354e-16,2.248055821220356e-17,-2.411495074164281e-16,1.0000000000000013,6.601773962360808e-16,-8.214502082908949e-16,7.396988993488422e-15,-4.594419484348886e-17,1.0000000000000009,-1.0937766542467344e-14,1.4325331237110897e-15,-1.925772639431972e-15,4.4662730099830646e-17,2.148023292267178e-16,-2.283099450182883e-16,2.065789443882195e-36,7.938169484981117e-19,-3.9637454341577797e-16,-8.640439679849229e-18,3.1530468125492656e-17,0.49999999999998795,2.1182881472532667e-15,5.829704230118706e-15,0.5000000000000001,1.7060236453590267e-16,0.4999999999999998,1.7231219546457326e-36
10.4,2,3.628877478848511e-18,-9.002080004569347e-18,-4.040549653070202e-16,1.0270711166554415e-15,0.4999999999999999,1.7569954605975168e-15,-6.145734124262864e-15,0.5000000000000026,-6.13833018846031e-16,0.4999999999999946,5.625226071764046e-36,4.252590795525598e-20,1.535645489196194e-17,-1.1812959462904152e-16,-2.52687906353202e-16,1.0536687452492062e-16,2.224268454464397e-17,3.001422312678684e-18,-8.100409412434649e-17,6.787321827675166e-16,1.0458890328833463e-15,1.0000000000000007,-1.804919312666993e-16,1.6901871652815606e-17,8.430501954471457e-17,3.0630362572901335e-15,-8.816684771377621e-16,0.9999999999999999,-2.767172464213474e-17,-2.389259451168955e-15,1.0014466587575657e-14,1.2662640295738111e-16,0.9999999999999994,-2.376343442967708e-15,2.332832856941761e-15,-6.168252555170208e-16,-1.8224305707926226e-16,-5.201782740277563e-16,-8.615803018013332e-17,1.2056161731112402e-37,5.670121060700798e-19,8.151714231271977e-18,6.151076394032603e-17,-8.625243774730282e-19,0.5000000000000075,8.843961497990558e-15,1.0175887754246351e-14,0.5000000000000001,5.12814631417993e-16,0.5000000000000004,1.1750808192507976e-36
10.4,1,5.443316218272766e-18,-8.922379211775429e-17,5.89923390139957e-16,6.143827237717422e-16,0.5000000000000003,-3.928335900220043e-15,-9.915970980468533e-15,0.5000000000000011,-2.1634335560421025e-15,0.49999999999999284,2.293278961891385e-35,-1.3571191120773033e-17,1.028667106701483e-15,1.5656842411513318e-14,-4.8971355699455185e-14,-8.434438580453193e-14,2.1723295842068974e-15,-1.4617047658082738e-15,-5.4228619389192735e-15,-9.195210697361816e-14,2.770930612519852e-13,1.0000000000005662,-8.3545032556743e-15,6.236587044275206e-15,9.253204575493692e-14,6.253915589934226e-14,-9.172817359686748e-14,0.9999999999998679,7.342131970228275e-13,1.3865509710843544e-13,-5.077507686489575e-14,-3.0210560683231405e-13,1.0000000000002456,2.4955162082859755e-14,2.283244514144434e-13,4.550788686928958e-13,-2.2439659945748658e-14,-3.531256389643898e-14,1.8082018857019383e-14,7.686784589443345e-34,3.260319609902959e-19,-6.1237969742289275e-16,2.9601392598167965e-16,-1.1162326311974052e-17,0.5000000000000079,-1.6115442223329232e-15,9.708406280472316e-15,0.5000000000000001,-6.413269667776198e-17,0.500000000000001,1.5105642461572512e-35
11.4,7,7.620642705581873e-17,-1.991889586280625e-17,6.456051404286665e-16,7.28177291887477e-16,0.5,-2.535067419085179e-15,-3.2366266488235253e-15,0.49999999999999917,3.387601729353887e-15,0.49999999999999617,5.41472644702753e-33,-1.939181402759673e-16,-4.304666600129375e-15,-2.7557489377995416e-15,2.1644444500720099e-13,2.3196281057577174e-14,9.276274174482246e-15,-2.776343412142807e-15,2.999549689127611e-14,1.0708982925913181e-13,-1.2388438805714233e-12,0.9999999999997944,7.675278375313671e-14,-1.2163405394017397e-13,1.0583049255104814e-12,-6.408504888589668e-13,3.251567568863913e-13,1.000000000001327,1.2359875525020219e-12,6.114380348456964e-13,-5.573475859192995e-13,-4.028530698235536e-12,1.0000000000043727,4.392040603853773e-13,1.2675208838037543e-12,-3.0728304072848813e-12,-1.2505422359975134e-13,-2.502246651533552e-13,1.0382374184272281e-13,8.208174802143222e-32,6.804145272840957e-19,3.2250540021975646e-16,-8.909937120446215e-17,-6.248795191622886e-18,0.49999999999999295,9.279018883463946e-15,7.61033202447536e-16,0.4999999999999992,5.545324307204046e-16,0.4999999999999999,1.135459700261539e-36
11.4,6,1.8144387394242554e-18,3.5148565097768556e-17,-2.4792879790536997e-16,3.8709894217853944e-16,0.5000000000000001,9.503745207916251e-16,-2.502589407116022e-15,0.4999999999999969,-6.049672371109367e-16,0.5000000000000003,1.1981978018282546e-34,-2.5118636298904536e-17,-2.0859877150105412e-16,5.848371376948929e-15,2.101353424336994e-14,1.4323992712810672e-14,-2.944711429509211e-16,7.308866063795198e-16,1.827204964782733e-15,-2.946322198281556e-14,-1.1640147152330226e-13,0.9999999999999251,9.679072190038101e-15,-2.0485438705754482e-14,1.4929788528044646e-13,-3.8213999009320595e-14,7.441526215154587e-14,0.9999999999999624,1.2643412783165942e-13,5.067848471216047e-14,-5.1434023084393826e-14,-4.52312578536983e-13,1.0000000000005385,7.39777030277932e-14,3.469435913150038e-13,-7.387542204360751e-13,-3.5791444379489746e-14,1.7228063880269087e-15,-1.3253938997182365e-14,6.137562524192809e-34,3.260319609902959e-19,1.9965139564646113e-16,-6.612549100179675e-17,-4.562469037411864e-17,0.49999999999997186,5.587180924112029e-15,-4.474651295669248e-16,0.5000000000000006,-2.919882197843718e-17,0.5000000000000007,1.099886386018109e-36
11.4,5,-3.628877478848511e-18,1.302190612793375e-16,-4.9501132596067853e-17,-5.2905773433289275e-16,0.4999999999999997,6.447198966638805e-16,2.952630017141407e-15,0.4999999999999939,-3.3928581251774535e-15,0.49999999999998523,8.296913745017572e-35,-4.904654717506191e-18,-1.0011409958597995e-16,1.4929887866593e-15,4.8031993593968896e-15,4.516427036502456e-15,2.466452661971313e-16,2.56632887694007e-16,6.732947949174499e-16,-7.968905888404487e-15,-2.6242919725046162e-14,0.999999999999973,6.806859467123629e-16,-4.94027378350599e-15,3.954911040179813e-14,-2.883880405869738e-15,1.9907834576621888e-14,0.9999999999999913,4.83585534430552e-16,2.015765753069339e-14,-1.0633201197880257e-14,-1.2414306785091465e-13,1.0000000000001086,2.1593032219571657e-14,9.845889866845361e-14,-1.8266811711222885e-13,-8.51574322216161e-15,-6.629594454736985e-15,-5.34383505115487e-15,3.4177539687973944e-35,5.386615007665759e-19,2.758333697776093e-16,-1.4104828626765237e-16,-2.9929571121918944e-17,0.5000000000000117,2.483284206888028e-15,-5.6761707197012e-15,0.5000000000000004,7.98973833920933e-16,0.5000000000000002,2.6549526973716303e-36
