Reynolds,HistoryEnd,TargetStep,JumpType,TransitionLabel,RMSE,Divergence_RMSE,KE_1,KE_u,KE_v,KE_w,KE_u^2,KE_u v,KE_u w,KE_v^2,KE_v w,KE_w^2,KE_MSE,Helicity_1,Helicity_u,Helicity_v,Helicity_w,Helicity_wx,Helicity_wy,Helicity_wz,Helicity_u^2,Helicity_u v,Helicity_u w,Helicity_u wx,Helicity_u wy,Helicity_u wz,Helicity_v^2,Helicity_v w,Helicity_v wx,Helicity_v wy,Helicity_v wz,Helicity_w^2,Helicity_w wx,Helicity_w wy,Helicity_w wz,Helicity_wx^2,Helicity_wx wy,Helicity_wx wz,Helicity_wy^2,Helicity_wy wz,Helicity_wz^2,Helicity_MSE,Enstrophy_1,Enstrophy_wx,Enstrophy_wy,Enstrophy_wz,Enstrophy_wx^2,Enstrophy_wx wy,Enstrophy_wx wz,Enstrophy_wy^2,Enstrophy_wy wz,Enstrophy_wz^2,Enstrophy_MSE
7.2,2,4,Jump 2,T1-2->T4,0.0069213558649633,0.0012126617039289,1.2791793112941e-16,-1.6566689804527258e-17,-3.981005003329131e-16,3.7569742886990493e-16,0.5000000000000007,1.851033793302176e-15,-2.9045680397658804e-15,0.4999999999999979,-3.2004150877562348e-15,0.4999999999999949,1.7939992903839215e-32,-3.077314237777801e-20,5.648724579038286e-18,6.90581382751604e-17,-4.2882032117886326e-16,5.891571956771088e-17,-1.895734870949665e-17,1.0733008941239586e-17,-3.967367989956404e-17,-5.406924061515196e-16,3.752119919088125e-15,0.9999999999999992,1.3839363868010951e-16,-6.337177860899907e-17,1.3594556205856969e-15,-2.0380907742908703e-15,-2.684240347622521e-15,0.9999999999999992,-5.230571014921731e-16,4.165368310658008e-16,3.3436967895440156e-15,7.179173049081125e-16,0.9999999999999996,-3.449263211185282e-15,3.4483846883646806e-16,2.120716887768069e-16,-7.370566160868996e-17,-2.485100274321607e-16,-8.413723235683315e-17,2.8943656425583596e-38,6.3647108906366464e-18,-1.9764323180502484e-16,1.4813247944648788e-16,-1.8653428007629738e-17,0.4999999999999926,4.8654137876662414e-15,-9.898616219047513e-15,0.4999999999999997,1.2222721675311663e-16,0.4999999999999995,4.1151662466667615e-35
7.2,3,5,Jump 2,T1-3->T5,0.0070532990294359,0.0012789236548471,1.3245402797797063e-16,-2.7654695770313536e-16,1.6015003701364299e-16,4.430250419933469e-17,0.5000000000000031,-2.3136352244119156e-15,6.353944417795514e-16,0.4999999999999997,-6.157570714846238e-16,0.4999999999999998,1.9978503994478672e-32,1.313372799159373e-16,2.4643878036275988e-15,-3.1442014863162275e-14,3.204780689580963e-13,1.45142366240474e-13,1.9128910325317075e-15,-3.761033803470752e-15,-3.0240801176215964e-14,-2.2223629247243613e-13,-2.913699699992208e-12,0.9999999999981728,-2.0495028946094426e-15,-2.331548363627985e-13,-3.371516005370244e-12,9.208452319322628e-13,1.346446669740608e-12,0.9999999999967504,-5.241639919985132e-12,1.2164123565502496e-12,-9.110515084189825e-14,-5.572089417768425e-12,1.0000000000063038,-3.999868519838786e-13,3.084503982289962e-13,-3.0783532079419932e-12,-1.5236188080252292e-14,7.011937674333239e-13,-2.76311195028401e-13,1.6687760107380446e-31,7.045125417920741e-18,1.955518660534212e-16,5.047885415886876e-17,-1.7487246656250998e-17,0.4999999999999898,-2.7573413768548224e-16,3.303383340067896e-15,0.5000000000000009,2.30661888353734e-16,0.5000000000000001,5.034855561802521e-35
7.2,4,6,Jump 2,T1-4->T6,0.0071072691712705,0.0013089777379083,1.342684667173949e-16,-1.1322580230007228e-16,-4.203176695641618e-16,2.9564908870333247e-16,0.5000000000000013,3.183828972008068e-15,-5.881753964391224e-16,0.4999999999999981,-5.721463305555327e-16,0.4999999999999983,1.9308676368742527e-32,1.1008008465501159e-16,5.593938869122479e-15,-3.4934527733517625e-14,2.7139435064002626e-13,1.3041947663019354e-13,1.7094841860393017e-15,-3.9323290371374596e-15,-5.622506300458795e-14,-6.565947837099093e-14,-2.417732505996623e-12,0.9999999999985294,-2.4779621779075087e-14,-2.0203975979593732e-13,-2.737856730218875e-12,3.628116940111411e-13,8.487269671592016e-13,0.9999999999972734,-4.0400933879368894e-12,6.019761267465588e-13,-2.909842749397726e-13,-3.350163738017686e-12,1.000000000005824,-3.072104894188893e-13,7.437686282297678e-14,-1.7984858035727433e-12,8.765013641832545e-14,6.992302485669896e-13,-2.184133835013177e-13,1.1327744667917355e-31,7.739715247856589e-18,-1.859090805160115e-16,-1.5662280091885844e-16,-2.2977204173739668e-17,0.5000000000000143,-2.9585740099501506e-15,-1.4182622394848078e-15,0.5000000000000001,-3.6925163828596824e-17,0.5000000000000003,6.513659303048676e-35
7.2,5,7,Jump 2,T1-5->T7,0.0067530908572298,0.0012995836642102,1.288251504991221e-16,-2.3006541971388103e-16,-5.188850299097104e-16,1.4209252604418518e-16,0.5000000000000022,4.046443987881747e-15,-2.2384050520553563e-15,0.499999999999997,1.5231979720793221e-15,0.4999999999999944,1.7311134102867964e-32,6.224375394384301e-17,3.7230075824725245e-15,-2.5202623818204363e-14,1.674549263765314e-13,5.5934824095115935e-14,1.073549682661669e-15,-3.533204731594846e-15,-3.7868309776958864e-14,-1.9180456231909067e-14,-1.4687230854015696e-12,0.9999999999994328,-1.8876962000133247e-14,-1.2399603021741786e-13,-1.642742274645343e-12,1.2291400382965508e-13,4.269936366478239e-13,0.999999999998776,-2.5868041616075543e-12,2.52526245356752e-13,-1.8271963278868114e-13,-1.3203667372296613e-12,1.000000000003838,-1.991285110915332e-13,2.2147604341450553e-13,-1.1639643680140974e-12,4.5526926611433214e-14,5.414945324431768e-13,-1.1641238113872814e-13,3.949256460245453e-32,7.619225175316699e-18,3.95825236798761e-16,1.8896538250443008e-16,8.44797351919689e-17,0.5000000000000044,-1.7098673087345746e-15,-3.201280067442861e-15,0.4999999999999997,-4.5092266278060234e-17,0.4999999999999989,5.972065570271763e-35
7.2,6,8,Jump 2,T1-6->T8,0.0063541040591953,0.0012925343921936,1.1521685995344022e-16,-2.477104417522775e-16,-7.718447181421436e-17,4.282589715400946e-16,0.5000000000000021,-9.700238506416992e-17,-2.759473856344749e-15,0.4999999999999988,3.448847344379073e-16,0.4999999999999955,1.3271250577182578e-32,3.7686814012514146e-17,1.48670080505839e-15,-2.7724485366827037e-14,8.531872689919976e-14,5.4580309388604905e-14,4.512973508301027e-16,-1.797665184982596e-15,-1.7656292059842154e-14,6.680816587841183e-14,-7.318359102280946e-13,0.9999999999993806,-2.2584122270402412e-14,-9.124696262990533e-14,-1.1265678673489318e-12,1.447558253137865e-13,1.4099663605181673e-13,0.9999999999989702,-1.6819469804871014e-12,5.821967882544933e-14,-1.218679452073132e-13,-3.3596829056667165e-13,1.000000000002175,-1.4605870454577024e-13,9.318778639879557e-14,-5.337581948900926e-13,6.45520147453005e-14,3.228763087828752e-13,-5.719607075539755e-14,1.6512063335403187e-32,6.5489898251094216e-18,-1.9408691227879788e-17,1.9490249988169992e-16,2.5314699112500177e-17,0.4999999999999923,-4.9686460719377705e-15,2.442728728146462e-15,0.5000000000000006,2.1483538069616107e-16,0.4999999999999993,4.5595539442253823e-35
7.2,1,4,Jump 3,T1-1->T4,0.0077972524955604,0.000966076954172,1.4696953789336466e-16,-6.069406575810877e-16,-1.7974416997817767e-16,1.9881341045616105e-15,0.5000000000000048,1.723727746970824e-15,-1.1906385785555304e-14,0.4999999999999977,-4.076455610081321e-15,0.49999999999999,2.0454929510576216e-32,-2.5692736056300503e-19,-1.6864790311923868e-17,-2.4475327433038718e-17,-2.0571706120295744e-17,-2.4100471004827894e-16,-3.06034743648146e-17,-1.60239745659149e-19,1.7575821032434716e-16,7.008476380213742e-17,-9.936914579847133e-16,1.000000000000001,-4.390417011649791e-17,-3.267149769691578e-17,-1.447338588933427e-15,1.4656275661533185e-15,-5.9587928465468815e-15,0.9999999999999994,-6.664683048331385e-16,3.1417213014796304e-15,-7.581436880793846e-15,1.141137667826313e-15,1.0000000000000004,2.643226555325167e-15,2.135816748652122e-15,1.6034723813766086e-15,5.398875381203097e-16,-5.46501173516058e-16,6.061004268795365e-17,2.0788824898034415e-37,6.6553045949975635e-18,1.350451838546333e-16,1.1145810139976232e-17,-4.260042742278536e-17,0.4999999999999632,2.7464361594932456e-15,-7.993192461861035e-15,0.5000000000000001,4.9446641790474714e-17,0.4999999999999996,4.342878166391211e-35
7.2,2,5,Jump 3,T1-2->T5,0.0076858102693561,0.0010935158109423,1.3608290545681915e-16,7.701822608116125e-17,-8.69973196577938e-17,-5.683118781382274e-16,0.4999999999999998,8.254554791596988e-16,4.187783225525991e-15,0.4999999999999974,3.8813494526766594e-15,0.4999999999999982,2.002583428656344e-32,-1.0985859555107795e-19,-4.122123407548685e-18,2.4496078079050805e-16,1.823315705248395e-16,-7.217335496318477e-17,-9.372263638504165e-18,9.705211322497714e-19,3.8687861572925656e-17,-2.0922778914231115e-15,-1.3805362927152498e-15,1.0000000000000009,1.1317150986524591e-16,4.421189092422184e-17,5.365288838466148e-16,-1.983948463806042e-16,4.1016256920424346e-15,1.0000000000000004,1.1035422603940282e-16,1.3273042606977213e-17,-3.883014916410019e-15,1.456402387036179e-16,0.9999999999999992,4.080330035092597e-15,-2.2111382670696095e-16,2.0159084081982198e-16,-1.178511427248494e-16,3.990517181681563e-17,-8.595376262620327e-18,1.0963288052367831e-38,7.590874570013194e-18,-4.064208105656569e-17,2.2960397166852956e-16,1.1007628078360808e-16,0.499999999999997,-3.6858200098121395e-15,4.213411066012874e-15,0.4999999999999998,-3.155331522356347e-16,0.5,6.635047939546562e-35
7.2,3,6,Jump 3,T1-3->T6,0.007624590017912,0.0011360030560452,1.4424787978422831e-16,-5.641165304578598e-17,-2.9692925826424323e-16,-1.6046620814586341e-16,0.5000000000000008,6.285849558189964e-16,3.2604857094512703e-17,0.4999999999999988,-1.9093551272857336e-15,0.5000000000000034,2.1725772729325822e-32,-1.9225254221438648e-19,-1.2983105118924184e-17,-1.913284492930236e-16,-4.7187126496917336e-17,-6.761400936627512e-17,-2.440506648693367e-17,5.477392285639182e-18,1.2147102013156728e-16,1.6829985159237313e-15,3.06529633998333e-16,1.000000000000001,7.8443730170269e-17,-8.808173570247106e-17,3.424626872013868e-16,2.076473731902096e-16,3.486322272968079e-15,0.9999999999999996,1.7648565928415367e-16,-1.6956693966884725e-18,5.501278372011433e-15,1.2185575033832332e-15,1.0000000000000029,1.1070777300240045e-15,-1.9902561327849677e-15,-6.30034808383875e-16,3.618937372112459e-16,-3.6506468357859064e-16,-1.5023070615506912e-16,5.443673016950495e-38,8.356340913207801e-18,-3.994136088080897e-17,-9.223378016527994e-17,-3.616819970844992e-18,0.499999999999992,1.4748998386317344e-15,-3.999087799294981e-15,0.4999999999999998,1.5710427308919764e-17,0.4999999999999994,6.937299826967062e-35
7.2,4,7,Jump 3,T1-4->T7,0.0072635521774509,0.0011556979424698,1.315468086082585e-16,-4.5586426461323e-17,-5.050193223195513e-16,4.704962319337594e-16,0.5000000000000006,3.2403844665387047e-15,-2.2577632246422733e-15,0.4999999999999963,-5.629099582715915e-16,0.4999999999999931,1.797415873087053e-32,-2.219320821414922e-19,1.1019951581916308e-17,-6.845245234999483e-17,-3.2811223888384767e-16,-4.3283261482761104e-17,-1.2232668304259349e-17,3.4244610114506426e-18,-8.27095063543198e-17,6.069476548256028e-16,2.942629414013752e-15,1.0,1.771031646108594e-16,-2.2112045294052964e-17,-4.1180994049713303e-16,1.8185703294552034e-15,-4.799501085702308e-15,1.0000000000000004,-2.1061652200614908e-16,1.2024679234342278e-15,-5.284760005842534e-15,3.3525322777374764e-16,0.999999999999999,5.942790951203321e-15,-5.172605129232961e-16,2.0707286047694758e-15,-1.8812453540370527e-16,-2.212953724562541e-16,1.7728979529930783e-16,2.172241245820107e-38,7.810591761115349e-18,-3.7740039409173376e-16,-6.587859709689354e-17,-6.080349154697035e-17,0.4999999999999894,2.410646962218482e-15,-5.026414187228003e-15,0.4999999999999995,-6.457996186608547e-17,0.4999999999999995,6.088117621247982e-35
7.2,5,8,Jump 3,T1-5->T8,0.0068164673978251,0.00118814641364,1.251962730202736e-16,-1.116883255867821e-16,1.5314182507841906e-16,4.830215935037951e-16,0.5000000000000008,-3.4793325572189916e-16,-2.7504778793337688e-15,0.5000000000000004,9.622835066011838e-16,0.4999999999999995,1.5132802279391102e-32,-1.7453341389969644e-19,-2.7415971657817505e-18,-7.992355465100636e-17,-2.447990163595988e-16,2.0693924428424395e-16,-4.597339931405089e-18,9.984791033964825e-18,1.3321019472190659e-17,2.0059659815138063e-16,2.782944660186531e-15,0.9999999999999992,-2.051616728224444e-17,7.459689413069252e-19,-2.4683870823907823e-16,2.4551854931760558e-15,-4.263054291151235e-15,1.0000000000000004,-1.473581732570603e-16,7.642460721915747e-16,-5.363054826802987e-15,-9.913287543698028e-16,0.9999999999999976,7.334169967247971e-15,-9.06241347695412e-16,1.958481050673662e-15,-5.297512957262151e-17,-2.45501185129257e-16,1.1181550046057655e-16,9.5848952263425e-38,6.598603384390554e-18,1.0768614957469747e-16,9.821571446155364e-17,5.854263770208344e-17,0.5000000000000268,-2.576770795206016e-16,-9.505265006060166e-15,0.5000000000000004,-1.0202979476114026e-16,0.5,4.6987163154309186e-35
7.2,1,5,Fixed T1,T1-1->T5,0.008424764073151,0.000887412060345,1.5513451222077383e-16,1.1328283305752673e-17,7.124311992876547e-16,2.444437253362973e-17,0.5000000000000003,-6.800866884933034e-15,2.1190511285520932e-16,0.5000000000000017,-5.823693791463743e-15,0.4999999999999993,2.5697516162990923e-32,-2.6933075038328793e-19,5.891243312298537e-18,-3.890382742098678e-16,-2.8846137585837415e-16,-9.633142621720128e-17,-9.444048468271236e-18,5.191737819308505e-19,-2.721675310409285e-17,3.337983435521808e-15,1.637499370785968e-15,1.0000000000000002,4.840104807627169e-17,1.7143310096144104e-17,-8.559065174799746e-16,5.203496239502792e-16,-2.576668726968126e-15,0.9999999999999988,8.40210315441201e-16,6.443675184975144e-16,5.3882261567935765e-15,-2.499541158526656e-16,0.9999999999999994,3.749321450960087e-15,-2.0454009846421158e-15,-2.1790131525311e-15,2.5708715037832396e-16,-7.523819414199853e-16,-2.5146131953627365e-17,6.001648867615379e-38,7.590874570013194e-18,-6.936161814275987e-16,8.356849985745346e-17,4.621892839312797e-18,0.5000000000000583,-8.513284012299553e-15,1.99614326982826e-14,0.5000000000000003,-1.4202290007621588e-16,0.5000000000000006,6.09800512123806e-35
7.2,1,6,Fixed T1,T1-1->T6,0.0087890012455581,0.0008122248727758,1.6420670591789512e-16,-9.804904347247975e-17,-2.2089432831719436e-16,8.864233173538343e-16,0.5000000000000009,5.137370203764263e-16,-6.670040138279263e-15,0.4999999999999964,-1.2724507949885491e-14,0.4999999999999954,2.7200024334846405e-32,-1.8073510880983793e-19,2.946377415090269e-18,-3.9924180353347304e-16,-5.070269147465069e-16,-2.9722417040969914e-17,-6.564547614199206e-18,-1.3255154636458256e-18,2.6327018097639032e-18,3.4652582037128746e-15,2.331874957809212e-15,0.9999999999999988,-5.431844146988996e-17,1.0018499330960277e-17,-9.102240199783514e-16,9.284369698401706e-16,-5.588001880106194e-15,1.0000000000000004,-1.5292273946639992e-16,3.0282131718349135e-15,6.031422097283161e-15,3.463519330578439e-16,1.0000000000000002,5.953533125399274e-15,-2.752383047708718e-15,5.233661260751768e-16,4.0327190505441105e-17,-1.4025383159273722e-16,2.0512007185616177e-17,2.1649523942146142e-37,8.639846966242842e-18,-2.0006965810207864e-16,-1.284076594008508e-16,-6.012259230285607e-17,0.5000000000000213,2.641283291469136e-15,-6.826042999975386e-15,0.4999999999999997,1.3249498828948376e-16,0.4999999999999999,7.742098977857657e-35
7.2,1,7,Fixed T1,T1-1->T7,0.0087289726507303,0.0007376688697828,1.605778284390466e-16,2.88492694264718e-17,4.746023577901166e-18,-2.5088918378871243e-16,0.4999999999999999,-4.832644050548636e-16,2.9812387287130288e-15,0.4999999999999981,5.0667297825915905e-15,0.4999999999999974,2.648660763710866e-32,-1.7719128314689997e-19,2.610584440507801e-18,-1.9327184777484022e-16,-7.932090760654391e-17,3.03371452381163e-16,-8.47524491710003e-18,1.1559932760802577e-17,-1.9252070044467518e-17,1.6048783419912422e-15,4.3996045377744143e-16,0.999999999999998,2.3023538015223284e-17,-3.9256627037680997e-17,7.038870982487606e-16,1.6082330054277998e-15,-3.2423425391350133e-15,1.0,-1.3636212982567522e-16,3.8495159587952536e-16,-5.4169968597538975e-15,6.35655025042492e-16,0.9999999999999986,-1.3971030876949529e-14,2.2841928437200604e-18,-2.930739896872915e-16,1.7531866819780395e-16,-2.9412043501735953e-16,-9.11493949901703e-17,5.651748306094429e-38,7.88146827437411e-18,8.864376213531358e-16,-2.253100978231072e-16,-1.8140402333927525e-17,0.4999999999999463,5.168322852560344e-15,-1.190590490311884e-14,0.5000000000000003,3.197351074349073e-18,0.5000000000000017,7.367909494067662e-35
7.2,1,8,Fixed T1,T1-1->T8,0.0085795294229629,0.0006879853350575,1.542272928510617e-16,2.74420377956445e-17,4.4444500540086856e-17,-9.42659418180902e-17,0.5,-2.4231387939878674e-15,1.0793584163100802e-15,0.4999999999999971,-6.918674200186079e-16,0.5000000000000001,2.4689523662004917e-32,-2.6933075038328793e-19,2.0912032367739345e-17,3.979036548584362e-17,-5.270887244396058e-16,-3.64283458821627e-17,-1.716238060772095e-17,4.601035542580577e-18,-1.7588746777110706e-16,-2.7354335598697843e-16,4.5157865228383844e-15,1.0000000000000002,-8.889952804792108e-17,-3.395441114893327e-17,1.578089878418602e-16,-1.5339785663178353e-15,-8.560512992746949e-15,0.9999999999999992,2.3020653301442116e-16,-1.2619803762198637e-15,1.7837595614818727e-14,-1.906163688311563e-15,1.0000000000000016,3.262634795813625e-14,-6.433209658740964e-16,1.337213371480698e-15,2.4409892554965625e-16,-1.1660677802349669e-17,-1.48959751835489e-17,1.339220279775202e-37,7.250667306371147e-18,-3.776642352500156e-16,-1.724257679331997e-16,5.04266081805819e-17,0.4999999999998472,6.337515188081367e-15,-8.419593371297762e-15,0.4999999999999997,5.573217107239711e-17,0.4999999999999994,5.621128542936869e-35
7.8,1,2,Jump 1,T1-1->T2,0.0049269918976946,0.001182533185411,2.422275717131381e-16,4.431145957328932e-17,-2.4662591034421896e-17,-1.148179884285575e-16,0.4999999999999998,-1.2114303665876125e-15,-7.757661354518637e-16,0.4999999999999967,2.738116980422396e-15,0.500000000000002,5.928395535775652e-32,1.1340242121401596e-19,-1.485870108350754e-17,-1.0958369480426985e-15,2.0554506010297032e-16,1.0766466452672192e-18,-4.313805714958325e-17,-4.579173943434525e-18,1.9176008474963539e-16,9.501105788757476e-15,-3.4129769740466835e-15,1.0,1.1720315800202244e-16,1.785996149614532e-17,1.0615375357004711e-15,-3.6567457572518883e-16,7.601008922920894e-16,1.0,-2.3446948464054654e-16,-5.547062858590103e-16,3.4557425932313048e-15,-4.778299355186668e-16,1.0000000000000009,-1.2578191146399996e-14,1.0975783694130785e-15,-3.007932196985092e-15,-5.340913684498182e-16,3.404236752097637e-16,-9.761160569492376e-17,5.54397046822368e-37,-7.10182662852775e-18,-9.628082341642236e-17,-2.1415048101150134e-16,1.6933350309354503e-16,0.4999999999999755,1.142299562411852e-15,-4.605579674331129e-15,0.4999999999999996,-2.7955842204746544e-17,0.5000000000000001,6.594226969998097e-35
7.8,2,3,Jump 1,T1-2->T3,0.0052512846517801,0.0012186895792439,2.512997654102594e-16,1.4158174333704118e-16,1.594177050425141e-15,-4.539813198747928e-16,0.4999999999999987,-1.2331374061148944e-14,3.236472046269735e-15,0.4999999999999921,1.8241883732129276e-15,0.5000000000000023,6.23232827405645e-32,-6.024503626994598e-20,2.476939902197453e-17,-9.634839508798029e-16,-4.0603439702765485e-16,-4.725907494036634e-16,-9.701931708723345e-18,-3.1088005370558276e-17,-1.744400985898233e-16,7.894764536502766e-15,3.2749595646712118e-15,1.000000000000004,-6.399047829338396e-17,3.663669083613961e-16,-2.061877958818981e-16,1.9522020830699546e-17,-1.0798663019208365e-15,0.9999999999999988,-1.232773789910964e-16,4.56374610656579e-16,1.872483604128893e-15,4.76792601649058e-18,1.0000000000000009,-3.718700065530176e-15,3.5426824650185716e-16,-5.022921658723956e-16,-7.924988935743091e-17,-4.453495456096445e-17,-1.9558292009530848e-16,2.1922971311151338e-37,-6.6553045949975635e-18,1.07003740268978e-15,1.7614024622610587e-16,6.109377116239908e-17,0.4999999999999519,7.11246314289785e-16,-9.381974574577748e-15,0.5000000000000003,1.378460115533313e-16,0.4999999999999998,4.889740073633137e-35
7.8,3,4,Jump 1,T1-3->T4,0.0054582370632012,0.0012959179785399,2.549286428891079e-16,1.0142359229777871e-16,1.33121598041122e-15,-2.541777926904028e-15,0.4999999999999997,-1.0860609088007544e-14,1.9819570161139093e-14,0.4999999999999954,1.977006632442049e-14,0.5000000000000062,6.829707992714088e-32,-1.1694624687695397e-19,-2.6800577145161265e-17,-6.796018253930089e-16,1.0048547526119692e-15,6.131666700773419e-17,7.83293780485734e-18,-2.6138343924080797e-18,2.434843130382455e-16,5.6263418545364e-15,-8.376368111930293e-15,0.9999999999999992,-6.798954886437569e-17,1.0642982667424313e-17,-3.489507178145814e-16,-3.1873389494874373e-15,-1.6440391506026814e-16,0.9999999999999982,-3.748882611499341e-17,1.6735152240319355e-16,-4.723997099649124e-15,-1.0446416089204835e-15,0.9999999999999992,1.5623975202385652e-14,-2.4962424029346553e-15,7.157637874728438e-16,6.524972474502864e-19,-5.540744930325812e-16,4.627825547716729e-17,5.713223430397437e-38,-6.619866338368182e-18,-9.877169880792055e-17,-1.7761361264755602e-16,-1.5406379639656135e-16,0.5000000000000294,-3.374826319629704e-15,7.537209728600527e-15,0.5000000000000002,-1.721414140498463e-19,0.5,5.295649743996409e-35
7.8,4,5,Jump 1,T1-4->T5,0.0057396694858411,0.0013112335996734,2.6400083658622923e-16,2.390844572811125e-16,-7.340927063030859e-16,-7.45439948873936e-16,0.4999999999999991,5.443405294058402e-15,5.631595263643605e-15,0.4999999999999983,7.320281152355593e-16,0.5000000000000031,7.679920457701229e-32,-3.3666343797910993e-19,-3.356637074851041e-18,-6.501345068974448e-16,4.845903951070281e-16,-5.1856326957679435e-17,3.597455133845142e-17,-1.506980381125985e-17,-7.720449173995957e-17,4.695193283170893e-15,1.4699678193705326e-16,0.9999999999999992,-1.0910262965536152e-16,5.926254108728077e-17,-2.7805285106084612e-16,9.108439543229845e-16,-4.750240691864766e-15,0.9999999999999996,2.43062929863143e-16,3.3833899067186127e-16,2.604469785968777e-15,-5.460621373229539e-16,1.0,1.4690088348777985e-15,-1.855155613110182e-15,-4.478365257119788e-15,3.65581139144174e-16,4.9312663319564976e-17,-1.900900502475847e-16,1.6991498491856507e-36,-5.96780241638759e-18,-6.68695272136866e-16,2.134113427308365e-16,2.2493802517766638e-17,0.4999999999999483,2.7921004359202676e-17,-1.0960480001054792e-14,0.5000000000000001,-4.634277577837424e-18,0.4999999999999996,3.995788569201704e-35
7.8,5,6,Jump 1,T1-5->T6,0.0058987343270513,0.0012732448694392,2.803307852410474e-16,-8.327776310844922e-17,3.229760058400024e-16,-7.6084805432988e-17,0.5000000000000008,-1.256088633905977e-15,1.5089325891757417e-15,0.4999999999999996,-1.5824660807188765e-15,0.499999999999993,7.945018184825716e-32,-1.6655980615808597e-19,1.7863411537777908e-17,3.5638756063929175e-16,-1.3312636591516456e-16,6.332807263384742e-17,5.314934570596026e-18,1.4847045898704109e-18,-1.3358966100812835e-16,-2.857439656083162e-15,7.932563871868414e-16,0.9999999999999988,1.3040858560713705e-17,-5.510298639369893e-17,-1.810439391395058e-15,-6.037700304509064e-16,-1.0109347590455012e-15,1.0,-5.572244438005386e-17,6.457403086642559e-16,-5.736032661809496e-15,-5.54290016798044e-16,0.9999999999999988,-8.155856545238896e-15,1.7901877798135906e-15,5.008757823960466e-15,-3.741255087892145e-16,-2.5881702026323093e-16,1.1091579264666523e-16,7.335003726465305e-38,-5.762260527937186e-18,4.4116362340252126e-16,-3.584770226759041e-17,-1.1507587018325706e-16,0.499999999999956,-7.417784562842232e-16,-9.201400768577663e-15,0.4999999999999991,4.446305475206186e-16,0.4999999999999995,4.060183098547717e-35
7.8,6,7,Jump 1,T1-6->T7,0.0057536795585173,0.0012710071692963,2.7398024965306254e-16,-1.740270716137533e-17,-2.2703886557085768e-17,-1.8105639531424204e-15,0.5000000000000002,9.456182854721053e-16,1.4254491776491745e-14,0.4999999999999991,1.1149174171878024e-14,0.5000000000000118,7.569119739975261e-32,-1.6478789332661695e-19,2.5047168992919898e-17,-8.13611391200305e-17,-1.1633939426287966e-16,6.103116263442551e-17,-2.4943634360121433e-18,-1.5170380167187668e-18,-1.7217798137299304e-16,8.880189986405896e-16,2.574345690309304e-16,1.0000000000000024,-6.537251781479971e-17,1.5483207060632331e-16,-2.526354699474281e-16,3.314439047407016e-16,-4.995992085258804e-15,1.0000000000000016,3.928231242825543e-16,1.5231461500796689e-15,3.101072508139155e-15,-2.98921502268444e-16,1.0000000000000002,-4.237573159742709e-14,7.65062052963097e-15,-6.189540926503203e-15,-4.869539709067282e-16,1.4044905725300754e-16,7.491488952846329e-19,1.3882767688947636e-37,-6.563165127761174e-18,-1.3315335058619853e-15,2.503676193511667e-16,1.541548983627774e-16,0.4999999999999442,-1.6937573919734125e-15,-5.286032046474977e-15,0.4999999999999995,7.541858502084768e-17,0.5000000000000002,5.523579067166446e-35
7.8,7,8,Jump 1,T1-7->T8,0.0055515821654855,0.0012437656580398,2.385986942342896e-16,1.0215860265629051e-16,7.655262615603241e-16,2.588911959943192e-16,0.4999999999999996,-5.4379857350907236e-15,-2.737886884119541e-15,0.499999999999994,-1.8885551819866173e-14,0.5000000000000014,5.938537634054812e-32,3.986803870805249e-20,-6.8587689267398865e-18,8.672434539231859e-17,4.265259973615001e-16,-8.063369410423256e-17,1.2370491319257968e-17,1.7987959977790026e-20,5.05427524724712e-17,-7.262580021283336e-16,-3.317416869445118e-15,0.9999999999999992,-1.6626053119815218e-17,-5.530205609806192e-17,-5.7065094981033865e-16,-4.982583817871146e-16,4.2238731719715456e-15,0.9999999999999994,3.728603256834229e-16,5.7062177041135415e-16,1.3777135811693885e-15,5.533427118563444e-16,0.9999999999999994,-2.1533423595444915e-14,2.4489674035553867e-15,-3.919785702061714e-15,-1.3854771074897346e-16,6.315810470424332e-17,-1.4792957019674e-16,3.853513774244742e-38,-7.222316701067642e-18,8.562007362196603e-16,1.2438647458186574e-16,3.4290893294884193e-18,0.5000000000000363,-4.1386625766098047e-16,-1.18398557168031e-14,0.5,-2.75645347850131e-16,0.4999999999999988,5.673445572629037e-35
