mass_A
t	x	y
9.650000000E0	4.873040404E1	6.202272534E1
9.666666667E0	4.871219138E1	6.255624370E1
9.683333333E0	4.872978769E1	6.307536915E1
9.700000000E0	4.872434539E1	6.358221305E1
9.716666667E0	4.872187505E1	6.407281954E1
9.733333333E0	4.872486553E1	6.455268526E1
9.750000000E0	4.872478441E1	6.498202933E1
9.766666667E0	4.870872021E1	6.539157522E1
9.783333333E0	4.871660815E1	6.580594645E1
9.800000000E0	4.870877617E1	6.618918099E1
9.816666667E0	4.870054953E1	6.654377396E1
9.833333333E0	4.869635233E1	6.687473948E1
9.850000000E0	4.869647440E1	6.718657908E1
9.866666667E0	4.870180562E1	6.746425131E1
9.883333333E0	4.871249237E1	6.771940976E1
9.900000000E0	4.870663391E1	6.795831715E1
9.916666667E0	4.869580614E1	6.815065441E1
9.933333333E0	4.869509241E1	6.832191171E1
9.950000000E0	4.870119894E1	6.848005485E1
9.966666667E0	4.869975635E1	6.860630006E1
9.983333333E0	4.871587600E1	6.871293030E1
1.000000000E1	4.870149602E1	6.877399811E1
1.001666667E1	4.870081508E1	6.880128939E1
1.003333333E1	4.870421579E1	6.879851939E1
1.005000000E1	4.870630913E1	6.879696332E1
1.006666667E1	4.872400051E1	6.875931528E1
1.008333333E1	4.872679424E1	6.868412264E1
1.010000000E1	4.872268535E1	6.859640130E1
1.011666667E1	4.872569878E1	6.844263400E1
1.013333333E1	4.872422417E1	6.828315683E1
1.015000000E1	4.872975430E1	6.811208895E1
1.016666667E1	4.873340343E1	6.789814777E1
1.018333333E1	4.872957517E1	6.764831026E1
1.020000000E1	4.873726251E1	6.741302734E1
1.021666667E1	4.873455501E1	6.712676336E1
1.023333333E1	4.873970504E1	6.681379698E1
1.025000000E1	4.874030379E1	6.648204178E1
1.026666667E1	4.873409148E1	6.607008515E1
1.028333333E1	4.874142642E1	6.569648077E1
1.030000000E1	4.873375398E1	6.528792170E1
1.031666667E1	4.874507057E1	6.488481319E1
1.033333333E1	4.874343082E1	6.441827502E1
1.035000000E1	4.874467698E1	6.393462504E1
1.036666667E1	4.874763536E1	6.344855082E1
1.038333333E1	4.875301811E1	6.295481874E1
1.040000000E1	4.875681564E1	6.245241211E1
1.041666667E1	4.875002009E1	6.187436364E1
1.043333333E1	4.875959369E1	6.133782536E1
1.045000000E1	4.875658768E1	6.073647738E1
1.046666667E1	4.876534617E1	6.019999276E1
1.048333333E1	4.876326225E1	5.959084810E1
1.050000000E1	4.876109076E1	5.895924430E1
1.051666667E1	4.876261221E1	5.833424515E1
1.053333333E1	4.877198430E1	5.776135091E1
1.055000000E1	4.877242082E1	5.714349841E1
1.056666667E1	4.877502885E1	5.650271661E1
1.058333333E1	4.877270368E1	5.586087839E1
1.060000000E1	4.877181566E1	5.522719320E1
1.061666667E1	4.877512991E1	5.457979444E1
1.063333333E1	4.877918932E1	5.393458608E1
1.065000000E1	4.878557444E1	5.329414124E1
1.066666667E1	4.878772668E1	5.265598859E1
1.068333333E1	4.879109589E1	5.201173964E1
1.070000000E1	4.879486152E1	5.137063037E1
1.071666667E1	4.878654704E1	5.075026547E1
1.073333333E1	4.879167160E1	5.013026484E1
1.075000000E1	4.878719588E1	4.950605499E1
1.076666667E1	4.881152741E1	4.891423669E1
1.078333333E1	4.879150192E1	4.831925994E1
1.080000000E1	4.880960399E1	4.775521859E1
1.081666667E1	4.879786688E1	4.717297401E1
1.083333333E1	4.879431740E1	4.659734467E1
1.085000000E1	4.879703750E1	4.606107027E1
1.086666667E1	4.880165717E1	4.555482181E1
1.088333333E1	4.880995835E1	4.505463141E1
1.090000000E1	4.880888308E1	4.454900162E1
1.091666667E1	4.880272820E1	4.407512314E1
1.093333333E1	4.879046841E1	4.362008412E1
1.095000000E1	4.878103854E1	4.317852253E1
1.096666667E1	4.878991574E1	4.278345403E1
1.098333333E1	4.878036448E1	4.236378132E1
1.100000000E1	4.878676187E1	4.200546873E1
1.101666667E1	4.878633083E1	4.167095500E1
1.103333333E1	4.878624196E1	4.134866045E1
1.105000000E1	4.878178411E1	4.104691112E1
1.106666667E1	4.877612088E1	4.077062428E1
1.108333333E1	4.878201530E1	4.053840344E1
1.110000000E1	4.877195742E1	4.028292856E1
1.111666667E1	4.877544650E1	4.009010746E1
1.113333333E1	4.877282636E1	3.992721442E1
1.115000000E1	4.877140153E1	3.977390799E1
1.116666667E1	4.876301247E1	3.965943405E1
1.118333333E1	4.876971618E1	3.959112201E1
1.120000000E1	4.876175954E1	3.951490556E1
1.121666667E1	4.876090720E1	3.948526112E1
1.123333333E1	4.876511809E1	3.947426338E1
1.125000000E1	4.876340201E1	3.948624843E1
1.126666667E1	4.876939388E1	3.957463134E1
1.128333333E1	4.876251505E1	3.962724817E1
1.130000000E1	4.876761130E1	3.974478794E1
1.131666667E1	4.876723931E1	3.990183679E1
1.133333333E1	4.876496850E1	4.005980079E1
1.135000000E1	4.876127125E1	4.025097113E1
1.136666667E1	4.875717835E1	4.046138906E1
1.138333333E1	4.876142048E1	4.071597890E1
1.140000000E1	4.875820429E1	4.096079208E1
1.141666667E1	4.875855662E1	4.124208433E1
1.143333333E1	4.875948667E1	4.155430575E1
1.145000000E1	4.875890383E1	4.187988637E1
1.146666667E1	4.876640375E1	4.229808940E1
1.148333333E1	4.875930895E1	4.267359636E1
1.150000000E1	4.876487916E1	4.309603469E1
1.151666667E1	4.875650844E1	4.349786353E1
1.153333333E1	4.875914290E1	4.395308901E1
1.155000000E1	4.875914191E1	4.443267616E1
1.156666667E1	4.875879506E1	4.491842758E1
1.158333333E1	4.875469725E1	4.541859759E1
1.160000000E1	4.875457861E1	4.593442360E1
1.161666667E1	4.876115870E1	4.650305775E1
1.163333333E1	4.875494679E1	4.703141775E1
1.165000000E1	4.876086941E1	4.763582271E1
1.166666667E1	4.875289509E1	4.819003209E1
1.168333333E1	4.875765537E1	4.878242118E1
1.170000000E1	4.875913193E1	4.940135955E1
1.171666667E1	4.875996174E1	5.003126539E1
1.173333333E1	4.876150701E1	5.064395801E1
1.175000000E1	4.875039225E1	5.123570996E1
1.176666667E1	4.874945286E1	5.186741893E1
1.178333333E1	4.874683973E1	5.251377427E1
1.180000000E1	4.874501391E1	5.315964492E1
1.181666667E1	4.874598077E1	5.379433659E1
1.183333333E1	4.874142734E1	5.443620333E1
1.185000000E1	4.874084493E1	5.508021291E1
1.186666667E1	4.874033459E1	5.571574127E1
1.188333333E1	4.874101493E1	5.635744568E1
1.190000000E1	4.874052769E1	5.699832945E1
1.191666667E1	4.873844864E1	5.763363939E1
1.193333333E1	4.874182543E1	5.824667247E1
1.195000000E1	4.871940601E1	5.883462019E1
1.196666667E1	4.872400701E1	5.944917751E1
1.198333333E1	4.873064617E1	6.005192170E1
1.200000000E1	4.870618708E1	6.060422897E1
1.201666667E1	4.872185739E1	6.118139110E1
1.203333333E1	4.871191671E1	6.172977880E1
1.205000000E1	4.871905720E1	6.229242726E1
1.206666667E1	4.871705687E1	6.279234402E1
1.208333333E1	4.870581070E1	6.329284316E1
1.210000000E1	4.870524691E1	6.378008451E1
1.211666667E1	4.869997528E1	6.426129359E1
1.213333333E1	4.870968483E1	6.471056803E1
1.215000000E1	4.868587424E1	6.511230749E1
1.216666667E1	4.869712429E1	6.552494539E1
1.218333333E1	4.868723390E1	6.589958018E1
1.220000000E1	4.867439525E1	6.624908231E1
1.221666667E1	4.871015465E1	6.660410067E1
1.223333333E1	4.871308513E1	6.693393951E1
1.225000000E1	4.868359353E1	6.720442774E1
1.226666667E1	4.870255235E1	6.746308875E1
1.228333333E1	4.868872828E1	6.767496431E1
1.230000000E1	4.870942920E1	6.790295125E1
1.231666667E1	4.871121698E1	6.807007706E1
1.233333333E1	4.870722117E1	6.822774702E1
1.235000000E1	4.869603061E1	6.831838701E1
1.236666667E1	4.870617734E1	6.842882253E1
1.238333333E1	4.869476966E1	6.849149817E1
1.240000000E1	4.871816522E1	6.852583988E1
1.241666667E1	4.872210300E1	6.855110465E1
1.243333333E1	4.872435207E1	6.854864791E1
1.245000000E1	4.871625849E1	6.846198739E1
1.246666667E1	4.872733397E1	6.840792709E1
1.248333333E1	4.872234160E1	6.829173657E1
1.250000000E1	4.872113031E1	6.814818009E1
1.251666667E1	4.872273365E1	6.798423129E1
1.253333333E1	4.872344503E1	6.780721222E1
1.255000000E1	4.873480510E1	6.761207974E1
1.256666667E1	4.872597020E1	6.734598431E1
1.258333333E1	4.873776990E1	6.711512674E1
1.260000000E1	4.874071363E1	6.681161307E1
1.261666667E1	4.874129402E1	6.648968498E1
1.263333333E1	4.874596842E1	6.614850065E1
1.265000000E1	4.873921958E1	6.572659924E1
1.266666667E1	4.874660306E1	6.536771634E1
1.268333333E1	4.874055332E1	6.493934094E1
1.270000000E1	4.875031634E1	6.454427932E1
1.271666667E1	4.875040229E1	6.407492222E1
1.273333333E1	4.874954395E1	6.359226205E1
1.275000000E1	4.875341679E1	6.310220315E1
1.276666667E1	4.875680504E1	6.259965436E1
1.278333333E1	4.874826525E1	6.203672282E1
1.280000000E1	4.875580881E1	6.150165814E1
1.281666667E1	4.875308312E1	6.091572304E1
1.283333333E1	4.876169098E1	6.036788504E1
1.285000000E1	4.875647738E1	5.976924782E1
1.286666667E1	4.875590179E1	5.915097776E1
1.288333333E1	4.877146918E1	5.856476373E1
1.290000000E1	4.876442152E1	5.795577946E1
1.291666667E1	4.876314223E1	5.732437226E1
1.293333333E1	4.876280813E1	5.668091342E1
1.295000000E1	4.876352341E1	5.603612730E1
1.296666667E1	4.876641159E1	5.539903452E1
1.298333333E1	4.876855525E1	5.475728410E1
1.300000000E1	4.877614573E1	5.410665122E1
1.301666667E1	4.877857481E1	5.346299492E1
1.303333333E1	4.877942309E1	5.282360882E1
1.305000000E1	4.878192110E1	5.217530831E1
1.306666667E1	4.878149696E1	5.152899526E1
1.308333333E1	4.878001199E1	5.089206233E1
1.310000000E1	4.877979608E1	5.025872863E1
1.311666667E1	4.877759274E1	4.962361879E1
1.313333333E1	4.878218747E1	4.900183649E1
1.315000000E1	4.878936451E1	4.843747446E1
1.316666667E1	4.878773292E1	4.783244023E1
1.318333333E1	4.878127407E1	4.723816739E1
1.320000000E1	4.878876564E1	4.667740431E1
1.321666667E1	4.878728103E1	4.610443233E1
1.323333333E1	4.878913558E1	4.557107247E1
1.325000000E1	4.879585315E1	4.506001691E1
1.326666667E1	4.879735208E1	4.454337742E1
1.328333333E1	4.879851004E1	4.405845670E1
1.330000000E1	4.879465946E1	4.359771207E1
1.331666667E1	4.878644533E1	4.314192839E1
1.333333333E1	4.877609600E1	4.270572044E1
1.335000000E1	4.878626984E1	4.230839358E1
1.336666667E1	4.877349503E1	4.189481611E1
1.338333333E1	4.877653594E1	4.154391246E1
1.340000000E1	4.877600510E1	4.121387526E1
1.341666667E1	4.877750638E1	4.089920328E1
1.343333333E1	4.877542614E1	4.059716949E1
1.345000000E1	4.878297832E1	4.036185343E1
1.346666667E1	4.877473613E1	4.010595458E1
1.348333333E1	4.877981921E1	3.989766420E1
1.350000000E1	4.878304411E1	3.972128422E1
1.351666667E1	4.878036345E1	3.956624009E1
1.353333333E1	4.877217168E1	3.943321693E1
1.355000000E1	4.877111357E1	3.932611714E1
1.356666667E1	4.877388100E1	3.926515539E1
1.358333333E1	4.877825071E1	3.923628526E1
1.360000000E1	4.877952458E1	3.922504037E1
1.361666667E1	4.877853256E1	3.923686943E1
1.363333333E1	4.877649363E1	3.927369685E1
1.365000000E1	4.876729717E1	3.932951625E1
1.366666667E1	4.877607892E1	3.943634634E1
1.368333333E1	4.877862178E1	3.956867424E1
1.370000000E1	4.877791503E1	3.973188723E1
1.371666667E1	4.877620766E1	3.991529896E1
1.373333333E1	4.876691936E1	4.011607426E1
1.375000000E1	4.877335154E1	4.038080187E1
1.376666667E1	4.876388379E1	4.062252649E1
1.378333333E1	4.876398353E1	4.092059696E1
1.380000000E1	4.876490244E1	4.123371799E1
1.381666667E1	4.876391403E1	4.155675425E1
1.383333333E1	4.876243277E1	4.193282829E1
1.385000000E1	4.876592289E1	4.233170810E1
1.386666667E1	4.875891571E1	4.273812714E1
1.388333333E1	4.875984442E1	4.316794290E1
1.390000000E1	4.876138016E1	4.363329080E1
1.391666667E1	4.876341050E1	4.411213233E1
1.393333333E1	4.875961687E1	4.459911282E1
1.395000000E1	4.875540933E1	4.511686969E1
1.396666667E1	4.876103796E1	4.568135460E1
1.398333333E1	4.875479824E1	4.620684401E1
1.400000000E1	4.874898307E1	4.674791769E1
1.401666667E1	4.875364878E1	4.733654020E1
1.403333333E1	4.875416221E1	4.795851986E1
1.405000000E1	4.874761223E1	4.853620748E1
1.406666667E1	4.874893161E1	4.913148861E1
1.408333333E1	4.874849842E1	4.977210800E1
1.410000000E1	4.874804697E1	5.041209109E1
1.411666667E1	4.874926902E1	5.104759773E1
1.413333333E1	4.874811880E1	5.169267111E1
1.415000000E1	4.874431383E1	5.234127457E1
1.416666667E1	4.874225880E1	5.300297952E1
1.418333333E1	4.874150106E1	5.364575067E1
1.420000000E1	4.873945796E1	5.430132710E1
1.421666667E1	4.873727503E1	5.497574471E1
1.423333333E1	4.873259930E1	5.563214113E1
1.425000000E1	4.874583664E1	5.628421936E1
1.426666667E1	4.874258470E1	5.695694658E1
1.428333333E1	4.874156961E1	5.760894168E1
1.430000000E1	4.874057727E1	5.823443674E1
1.431666667E1	4.873735287E1	5.887247357E1
1.433333333E1	4.873446101E1	5.950458174E1
1.435000000E1	4.871423578E1	6.010554231E1
1.436666667E1	4.872349360E1	6.069944341E1
1.438333333E1	4.872587443E1	6.130171064E1
1.440000000E1	4.871054772E1	6.186747548E1
1.441666667E1	4.872208605E1	6.244821798E1
1.443333333E1	4.871153726E1	6.297141905E1
1.445000000E1	4.870340947E1	6.348842938E1
1.446666667E1	4.870013090E1	6.400368302E1
1.448333333E1	4.871446710E1	6.451254841E1
1.450000000E1	4.871221856E1	6.498156182E1
1.451666667E1	4.869312673E1	6.540644929E1
1.453333333E1	4.869709696E1	6.584731271E1
1.455000000E1	4.868421242E1	6.624649083E1
1.456666667E1	4.869839576E1	6.665074119E1
1.458333333E1	4.869478848E1	6.700246069E1
1.460000000E1	4.869540464E1	6.732416985E1
1.461666667E1	4.869877781E1	6.763643306E1
1.463333333E1	4.871372377E1	6.791027795E1
1.465000000E1	4.869511476E1	6.814858481E1
1.466666667E1	4.871110052E1	6.840523708E1
1.468333333E1	4.870413342E1	6.860287480E1
1.470000000E1	4.870690344E1	6.876670553E1
1.471666667E1	4.871254380E1	6.892310776E1
1.473333333E1	4.871618265E1	6.904897957E1
1.475000000E1	4.870592673E1	6.911039684E1
1.476666667E1	4.872030083E1	6.919153554E1
1.478333333E1	4.871991303E1	6.922062977E1
1.480000000E1	4.872158472E1	6.922158852E1
1.481666667E1	4.872239709E1	6.919998997E1
1.483333333E1	4.871853499E1	6.911174643E1
1.485000000E1	4.872918240E1	6.905046447E1
1.486666667E1	4.872478214E1	6.892609838E1
1.488333333E1	4.872830105E1	6.876519986E1
1.490000000E1	4.873097026E1	6.859914781E1
1.491666667E1	4.873731937E1	6.839744424E1
1.493333333E1	4.872800769E1	6.813876960E1
1.495000000E1	4.873761553E1	6.791977187E1
1.496666667E1	4.873707486E1	6.762899974E1
1.498333333E1	4.873786046E1	6.731653564E1
1.500000000E1	4.874030069E1	6.699792688E1
1.501666667E1	4.874118966E1	6.665644899E1
1.503333333E1	4.873312054E1	6.623669321E1
1.505000000E1	4.874374575E1	6.585104311E1
1.506666667E1	4.873601690E1	6.541094542E1
1.508333333E1	4.874870153E1	6.498595466E1
1.510000000E1	4.874733703E1	6.453160617E1
1.511666667E1	4.874887697E1	6.404295826E1
1.513333333E1	4.874114041E1	6.351069692E1
1.515000000E1	4.874413761E1	6.297265816E1
1.516666667E1	4.874937330E1	6.247171533E1
1.518333333E1	4.874286845E1	6.189476598E1
1.520000000E1	4.875189838E1	6.133775916E1
1.521666667E1	4.874819265E1	6.072612283E1
1.523333333E1	4.875622001E1	6.017535121E1
1.525000000E1	4.875444271E1	5.956692245E1
1.526666667E1	4.875501626E1	5.892642000E1
1.528333333E1	4.875787011E1	5.828949449E1
1.530000000E1	4.875636676E1	5.765844644E1
1.531666667E1	4.875707548E1	5.701829890E1
1.533333333E1	4.876018134E1	5.636999339E1
1.535000000E1	4.876019741E1	5.572661821E1
1.536666667E1	4.876119889E1	5.508525545E1
1.538333333E1	4.876408059E1	5.443415096E1
1.540000000E1	4.876789054E1	5.378251600E1
1.541666667E1	4.876725441E1	5.313879764E1
1.543333333E1	4.877050733E1	5.249200339E1
1.545000000E1	4.877219123E1	5.184486910E1
1.546666667E1	4.877667143E1	5.120110259E1
1.548333333E1	4.877337665E1	5.057443752E1
1.550000000E1	4.878056104E1	4.994116118E1
1.551666667E1	4.877905635E1	4.930540124E1
1.553333333E1	4.880223263E1	4.871904049E1
1.555000000E1	4.878493927E1	4.813713637E1
1.556666667E1	4.877996892E1	4.753682118E1
1.558333333E1	4.879283976E1	4.697841493E1
1.560000000E1	4.878019538E1	4.639781208E1
1.561666667E1	4.878895685E1	4.587809046E1
1.563333333E1	4.879150950E1	4.536556238E1
1.565000000E1	4.877842055E1	4.483513059E1
1.566666667E1	4.878141865E1	4.432779428E1
1.568333333E1	4.877992319E1	4.385862556E1
1.570000000E1	4.878476773E1	4.343186071E1
1.571666667E1	4.877711106E1	4.299256189E1
1.573333333E1	4.877149992E1	4.258171666E1
1.575000000E1	4.877791923E1	4.218103546E1
1.576666667E1	4.878050466E1	4.182467293E1
1.578333333E1	4.878334116E1	4.149348658E1
1.580000000E1	4.877971519E1	4.118308831E1
1.581666667E1	4.877529161E1	4.088847495E1
1.583333333E1	4.877427436E1	4.060900217E1
1.585000000E1	4.877872003E1	4.038288681E1
1.586666667E1	4.876929843E1	4.014509171E1
1.588333333E1	4.876644825E1	3.995629844E1
1.590000000E1	4.876798010E1	3.979535056E1
1.591666667E1	4.876787787E1	3.966188948E1
1.593333333E1	4.877165487E1	3.957873569E1
1.595000000E1	4.876775883E1	3.947798155E1
1.596666667E1	4.877209431E1	3.943799589E1
1.598333333E1	4.877280936E1	3.942981287E1
1.600000000E1	4.877426656E1	3.943190851E1
1.601666667E1	4.876873810E1	3.945347134E1
1.603333333E1	4.877528469E1	3.953916232E1
1.605000000E1	4.876757873E1	3.961475460E1
1.606666667E1	4.877223629E1	3.974666764E1
1.608333333E1	4.877030738E1	3.990829033E1
1.610000000E1	4.876906139E1	4.007901407E1
1.611666667E1	4.876628989E1	4.027793101E1
1.613333333E1	4.877210561E1	4.052917305E1
1.615000000E1	4.876306328E1	4.075541746E1
1.616666667E1	4.876707676E1	4.104732601E1
1.618333333E1	4.876783099E1	4.136035077E1
1.620000000E1	4.876727799E1	4.168153987E1
1.621666667E1	4.876173125E1	4.201529009E1
1.623333333E1	4.875615870E1	4.239998049E1
1.625000000E1	4.876126067E1	4.281596194E1
1.626666667E1	4.876387386E1	4.324136167E1
1.628333333E1	4.875706332E1	4.365289054E1
1.630000000E1	4.875616718E1	4.411890912E1
1.631666667E1	4.875628537E1	4.460168847E1
1.633333333E1	4.875345822E1	4.509626370E1
1.635000000E1	4.875095873E1	4.560488121E1
1.636666667E1	4.875883841E1	4.617264695E1
1.638333333E1	4.874990396E1	4.669548856E1
1.640000000E1	4.875571253E1	4.727461883E1
1.641666667E1	4.874710794E1	4.783355041E1
1.643333333E1	4.874993007E1	4.844120842E1
1.645000000E1	4.874279028E1	4.900701931E1
1.646666667E1	4.874332915E1	4.960768924E1
1.648333333E1	4.874519816E1	5.024512865E1
1.650000000E1	4.874510405E1	5.086870369E1
1.651666667E1	4.874627492E1	5.150081707E1
1.653333333E1	4.874715114E1	5.213955678E1
1.655000000E1	4.874431247E1	5.278549186E1
1.656666667E1	4.874305597E1	5.341377624E1
1.658333333E1	4.874178802E1	5.404583078E1
1.660000000E1	4.873790744E1	5.469740533E1
1.661666667E1	4.873827739E1	5.532884912E1
1.663333333E1	4.872476061E1	5.594072997E1
1.665000000E1	4.872377031E1	5.656439204E1
1.666666667E1	4.872361740E1	5.719104976E1
1.668333333E1	4.872508409E1	5.781660594E1
1.670000000E1	4.872871646E1	5.843537857E1
1.671666667E1	4.872912595E1	5.905275323E1
1.673333333E1	4.871323875E1	5.964489228E1
1.675000000E1	4.872342924E1	6.021859012E1
1.676666667E1	4.871094830E1	6.077754787E1
1.678333333E1	4.872204131E1	6.134128845E1
1.680000000E1	4.870669005E1	6.188095199E1
1.681666667E1	4.872013582E1	6.242709313E1
1.683333333E1	4.871776616E1	6.293098002E1
1.685000000E1	4.871471289E1	6.342498812E1
1.686666667E1	4.871525102E1	6.390972138E1
1.688333333E1	4.871569077E1	6.438419573E1
1.690000000E1	4.869374539E1	6.479267650E1
1.691666667E1	4.870870881E1	6.521155382E1
1.693333333E1	4.869150361E1	6.559828925E1
1.695000000E1	4.870631565E1	6.598519780E1
1.696666667E1	4.870411511E1	6.633698455E1
1.698333333E1	4.870375305E1	6.666547214E1
1.700000000E1	4.870146571E1	6.697771089E1
1.701666667E1	4.870563702E1	6.726246728E1
1.703333333E1	4.869527542E1	6.748812175E1
1.705000000E1	4.868883292E1	6.771112184E1
1.706666667E1	4.870939284E1	6.792430766E1
1.708333333E1	4.871173268E1	6.809210851E1
1.710000000E1	4.871027036E1	6.824710373E1
1.711666667E1	4.869381382E1	6.833473429E1
1.713333333E1	4.870650947E1	6.843571213E1
1.715000000E1	4.869660406E1	6.849975081E1
1.716666667E1	4.871348733E1	6.854531408E1
1.718333333E1	4.871199791E1	6.855847558E1
1.720000000E1	4.871759114E1	6.855362596E1
1.721666667E1	4.870799485E1	6.846507379E1
1.723333333E1	4.872258945E1	6.841699536E1
1.725000000E1	4.871764575E1	6.829362237E1
1.726666667E1	4.871602674E1	6.814804925E1
1.728333333E1	4.871637648E1	6.798988131E1
1.730000000E1	4.871965489E1	6.781916349E1
1.731666667E1	4.872994640E1	6.762478559E1
1.733333333E1	4.871787190E1	6.738369695E1
1.735000000E1	4.873213441E1	6.714119822E1
1.736666667E1	4.873274316E1	6.683452197E1
1.738333333E1	4.873262030E1	6.651298273E1
1.740000000E1	4.873466815E1	6.618692436E1
1.741666667E1	4.874030915E1	6.582253349E1
1.743333333E1	4.873148801E1	6.542396959E1
1.745000000E1	4.873980304E1	6.504720337E1
1.746666667E1	4.873317714E1	6.461428516E1
1.748333333E1	4.873238423E1	6.416791190E1
1.750000000E1	4.874751827E1	6.371510736E1
1.751666667E1	4.874845275E1	6.324066199E1
1.753333333E1	4.874941371E1	6.274727078E1
1.755000000E1	4.873791775E1	6.222272815E1
1.756666667E1	4.874462405E1	6.167772367E1
1.758333333E1	4.875076082E1	6.113940732E1
1.760000000E1	4.874583404E1	6.056008238E1
1.761666667E1	4.875210509E1	6.003328714E1
1.763333333E1	4.875090825E1	5.942775954E1
1.765000000E1	4.875001133E1	5.879881113E1
1.766666667E1	4.876321734E1	5.822323024E1
1.768333333E1	4.875739374E1	5.763525495E1
1.770000000E1	4.875759972E1	5.700117325E1
1.771666667E1	4.875796798E1	5.636328922E1
1.773333333E1	4.875809397E1	5.573337232E1
1.775000000E1	4.875679388E1	5.512453068E1
1.776666667E1	4.875892994E1	5.449385028E1
1.778333333E1	4.877609847E1	5.386469097E1
1.780000000E1	4.877056492E1	5.326452612E1
1.781666667E1	4.877207446E1	5.263309249E1
1.783333333E1	4.877833225E1	5.199579977E1
1.785000000E1	4.878008587E1	5.136237416E1
1.786666667E1	4.877849878E1	5.074535802E1
1.788333333E1	4.880015411E1	5.015885238E1
1.790000000E1	4.879132982E1	4.955455215E1
1.791666667E1	4.878522866E1	4.894844045E1
1.793333333E1	4.880028152E1	4.838375082E1
1.795000000E1	4.878392648E1	4.781966316E1
1.796666667E1	4.877801539E1	4.724645200E1
1.798333333E1	4.878574636E1	4.669043070E1
1.800000000E1	4.879797739E1	4.617743015E1
1.801666667E1	4.879969581E1	4.568415222E1
1.803333333E1	4.878491438E1	4.515824538E1
1.805000000E1	4.878295695E1	4.467103820E1
1.806666667E1	4.880246747E1	4.420165993E1
1.808333333E1	4.879426228E1	4.377709322E1
1.810000000E1	4.878608120E1	4.334610029E1
1.811666667E1	4.879609799E1	4.296102058E1
1.813333333E1	4.878366116E1	4.254738152E1
1.815000000E1	4.878357398E1	4.218260681E1
1.816666667E1	4.878673977E1	4.185051976E1
1.818333333E1	4.878349560E1	4.153404445E1
1.820000000E1	4.878046053E1	4.123599056E1
1.821666667E1	4.879013931E1	4.100035919E1
1.823333333E1	4.877744893E1	4.074956113E1
1.825000000E1	4.878076191E1	4.054309429E1
1.826666667E1	4.878193630E1	4.036887056E1
1.828333333E1	4.878186126E1	4.020113462E1
1.830000000E1	4.877781503E1	4.005333123E1
1.831666667E1	4.877015710E1	3.993952503E1
1.833333333E1	4.878021108E1	3.985912510E1
1.835000000E1	4.876819447E1	3.978947134E1
1.836666667E1	4.876742109E1	3.977371426E1
1.838333333E1	4.876646723E1	3.977365809E1
1.840000000E1	4.876492196E1	3.978601013E1
1.841666667E1	4.877106626E1	3.987503047E1
1.843333333E1	4.876261320E1	3.994131655E1
1.845000000E1	4.876585097E1	4.005835046E1
1.846666667E1	4.876677880E1	4.021224642E1
1.848333333E1	4.876666829E1	4.037273287E1
1.850000000E1	4.876460737E1	4.055968974E1
1.851666667E1	4.875763896E1	4.076685824E1
1.853333333E1	4.876501650E1	4.102198974E1
1.855000000E1	4.875447026E1	4.125652338E1
1.856666667E1	4.875752594E1	4.155124760E1
1.858333333E1	4.875551353E1	4.186786472E1
1.860000000E1	4.875530350E1	4.219456979E1
1.861666667E1	4.875098318E1	4.257379298E1
1.863333333E1	4.875591879E1	4.297643182E1
1.865000000E1	4.875278219E1	4.336020798E1
1.866666667E1	4.875543914E1	4.378795825E1
1.868333333E1	4.875957160E1	4.424706571E1
1.870000000E1	4.875701306E1	4.472271721E1
1.871666667E1	4.875632565E1	4.521004425E1
1.873333333E1	4.875389804E1	4.570758951E1
1.875000000E1	4.874934165E1	4.620231216E1
1.876666667E1	4.874361335E1	4.671627637E1
1.878333333E1	4.874895816E1	4.729831340E1
1.880000000E1	4.874358001E1	4.783336750E1
1.881666667E1	4.874761699E1	4.843312442E1
1.883333333E1	4.874039132E1	4.897582546E1
1.885000000E1	4.874636383E1	4.958669038E1
1.886666667E1	4.874849555E1	5.021365907E1
1.888333333E1	4.874732804E1	5.082003667E1
1.890000000E1	4.873852390E1	5.139925690E1
1.891666667E1	4.873959478E1	5.202164475E1
1.893333333E1	4.874023375E1	5.266479247E1
1.895000000E1	4.874026249E1	5.329322125E1
1.896666667E1	4.874114388E1	5.392397869E1
1.898333333E1	4.873892859E1	5.456396816E1
1.900000000E1	4.873523312E1	5.520006810E1
1.901666667E1	4.873700323E1	5.581261490E1
1.903333333E1	4.872317791E1	5.642301379E1
1.905000000E1	4.872606127E1	5.704615228E1
1.906666667E1	4.873117842E1	5.765524063E1
1.908333333E1	4.873976372E1	5.827002102E1
1.910000000E1	4.873818133E1	5.886320167E1
1.911666667E1	4.872505108E1	5.946176279E1
1.913333333E1	4.872964145E1	6.005363803E1
1.915000000E1	4.872026704E1	6.059384316E1
1.916666667E1	4.872293161E1	6.117533263E1
1.918333333E1	4.871238101E1	6.171373236E1
1.920000000E1	4.872455598E1	6.226551825E1
1.921666667E1	4.872031900E1	6.276844894E1
1.923333333E1	4.872048700E1	6.326263460E1
1.925000000E1	4.872070494E1	6.374336362E1
1.926666667E1	4.871969426E1	6.422619863E1
1.928333333E1	4.872606236E1	6.465484941E1
1.930000000E1	4.871343964E1	6.506671353E1
1.931666667E1	4.872055338E1	6.547424242E1
1.933333333E1	4.870869860E1	6.585620858E1
