mass_A
t	x	y
9.650000000E0	4.892660363E1	6.043486013E1
9.666666667E0	4.892951436E1	6.074024920E1
9.683333333E0	4.893219123E1	6.104571399E1
9.700000000E0	4.893357621E1	6.134674906E1
9.716666667E0	4.891584321E1	6.163724549E1
9.733333333E0	4.891786274E1	6.191292428E1
9.750000000E0	4.892966987E1	6.220995659E1
9.766666667E0	4.892634477E1	6.250409502E1
9.783333333E0	4.891867593E1	6.277466624E1
9.800000000E0	4.892027318E1	6.304564970E1
9.816666667E0	4.893167380E1	6.333475937E1
9.833333333E0	4.893230583E1	6.362448071E1
9.850000000E0	4.891847647E1	6.387485737E1
9.866666667E0	4.892732445E1	6.415064118E1
9.883333333E0	4.893099499E1	6.442180651E1
9.900000000E0	4.892227568E1	6.465337645E1
9.916666667E0	4.893454848E1	6.491992447E1
9.933333333E0	4.892268636E1	6.514207956E1
9.950000000E0	4.893362822E1	6.540575963E1
9.966666667E0	4.892595518E1	6.562372984E1
9.983333333E0	4.893566222E1	6.587759485E1
1.000000000E1	4.892641774E1	6.608896190E1
1.001666667E1	4.891692268E1	6.630062557E1
1.003333333E1	4.893381398E1	6.653132026E1
1.005000000E1	4.893059324E1	6.671844677E1
1.006666667E1	4.892903838E1	6.689127164E1
1.008333333E1	4.892776162E1	6.706276405E1
1.010000000E1	4.892541231E1	6.723181660E1
1.011666667E1	4.892783068E1	6.739521352E1
1.013333333E1	4.892960623E1	6.755580191E1
1.015000000E1	4.892976412E1	6.771019113E1
1.016666667E1	4.893305042E1	6.785608184E1
1.018333333E1	4.893470310E1	6.799360189E1
1.020000000E1	4.893749245E1	6.811232393E1
1.021666667E1	4.893073700E1	6.819646871E1
1.023333333E1	4.893580108E1	6.831551714E1
1.025000000E1	4.892893933E1	6.838627783E1
1.026666667E1	4.893865616E1	6.848439043E1
1.028333333E1	4.893146280E1	6.853631267E1
1.030000000E1	4.894075657E1	6.862312580E1
1.031666667E1	4.893893858E1	6.865521171E1
1.033333333E1	4.893561163E1	6.867572793E1
1.035000000E1	4.893464591E1	6.868177983E1
1.036666667E1	4.893402895E1	6.868820087E1
1.038333333E1	4.893456892E1	6.868677878E1
1.040000000E1	4.893697044E1	6.867632398E1
1.041666667E1	4.894064168E1	6.866202218E1
1.043333333E1	4.894537755E1	6.862753026E1
1.045000000E1	4.893636087E1	6.855715792E1
1.046666667E1	4.894290538E1	6.849324951E1
1.048333333E1	4.893382270E1	6.840721671E1
1.050000000E1	4.894633706E1	6.832683594E1
1.051666667E1	4.894032948E1	6.820318056E1
1.053333333E1	4.893560896E1	6.809328909E1
1.055000000E1	4.894853358E1	6.797286651E1
1.056666667E1	4.894847910E1	6.783138938E1
1.058333333E1	4.895052536E1	6.767466012E1
1.060000000E1	4.895117513E1	6.751243220E1
1.061666667E1	4.895166781E1	6.734241608E1
1.063333333E1	4.895283705E1	6.715107454E1
1.065000000E1	4.894552604E1	6.691177847E1
1.066666667E1	4.895235071E1	6.671739223E1
1.068333333E1	4.894248532E1	6.646975939E1
1.070000000E1	4.895253901E1	6.623364981E1
1.071666667E1	4.894786332E1	6.595339187E1
1.073333333E1	4.895560621E1	6.571552828E1
1.075000000E1	4.895575163E1	6.542732356E1
1.076666667E1	4.895283328E1	6.511711709E1
1.078333333E1	4.895173140E1	6.481041154E1
1.080000000E1	4.895132376E1	6.449725427E1
1.081666667E1	4.895352623E1	6.417523936E1
1.083333333E1	4.895655900E1	6.384053525E1
1.085000000E1	4.895810775E1	6.350354447E1
1.086666667E1	4.896274251E1	6.316051555E1
1.088333333E1	4.895550547E1	6.275569002E1
1.090000000E1	4.895803115E1	6.238794224E1
1.091666667E1	4.896333853E1	6.203645192E1
1.093333333E1	4.895784027E1	6.161694193E1
1.095000000E1	4.896540660E1	6.123370291E1
1.096666667E1	4.896040957E1	6.078779760E1
1.098333333E1	4.896952181E1	6.039838592E1
1.100000000E1	4.896716120E1	5.995607733E1
1.101666667E1	4.896332337E1	5.950826743E1
1.103333333E1	4.897896432E1	5.907977772E1
1.105000000E1	4.897445442E1	5.863465274E1
1.106666667E1	4.897453827E1	5.817056332E1
1.108333333E1	4.897295556E1	5.770418033E1
1.110000000E1	4.897143560E1	5.723183245E1
1.111666667E1	4.897240195E1	5.675621615E1
1.113333333E1	4.897219525E1	5.627122766E1
1.115000000E1	4.897388053E1	5.578553852E1
1.116666667E1	4.897593090E1	5.530491341E1
1.118333333E1	4.897464227E1	5.482119696E1
1.120000000E1	4.897853270E1	5.433743935E1
1.121666667E1	4.898198101E1	5.384338078E1
1.123333333E1	4.898761495E1	5.335399463E1
1.125000000E1	4.898825039E1	5.287055742E1
1.126666667E1	4.899008157E1	5.238011922E1
1.128333333E1	4.899966482E1	5.187965678E1
1.130000000E1	4.900781770E1	5.137670988E1
1.131666667E1	4.901133988E1	5.088103904E1
1.133333333E1	4.901221465E1	5.039186849E1
1.135000000E1	4.901569593E1	4.990695029E1
1.136666667E1	4.899328354E1	4.939294191E1
1.138333333E1	4.899565984E1	4.888952541E1
1.140000000E1	4.899962743E1	4.840303740E1
1.141666667E1	4.899706951E1	4.792546997E1
1.143333333E1	4.899984471E1	4.744705470E1
1.145000000E1	4.900125376E1	4.696366930E1
1.146666667E1	4.900099443E1	4.648490198E1
1.148333333E1	4.903231738E1	4.602362325E1
1.150000000E1	4.903262444E1	4.559548353E1
1.151666667E1	4.901838128E1	4.513788238E1
1.153333333E1	4.901502446E1	4.468282971E1
1.155000000E1	4.900917340E1	4.423169090E1
1.156666667E1	4.902626517E1	4.382190753E1
1.158333333E1	4.901255144E1	4.338650966E1
1.160000000E1	4.902571062E1	4.299216424E1
1.161666667E1	4.900953473E1	4.257876638E1
1.163333333E1	4.902476045E1	4.218205842E1
1.165000000E1	4.900782233E1	4.177485606E1
1.166666667E1	4.902139777E1	4.141035308E1
1.168333333E1	4.902526382E1	4.104776809E1
1.170000000E1	4.900632231E1	4.069519405E1
1.171666667E1	4.900645572E1	4.034060306E1
1.173333333E1	4.900448646E1	4.000871424E1
1.175000000E1	4.900605143E1	3.967923528E1
1.176666667E1	4.900479042E1	3.935835083E1
1.178333333E1	4.900356379E1	3.905313726E1
1.180000000E1	4.901559770E1	3.878200023E1
1.181666667E1	4.900964916E1	3.852082025E1
1.183333333E1	4.900234657E1	3.824861247E1
1.185000000E1	4.900979969E1	3.801688852E1
1.186666667E1	4.899956122E1	3.776715198E1
1.188333333E1	4.900504722E1	3.754947268E1
1.190000000E1	4.901205252E1	3.733422997E1
1.191666667E1	4.899763557E1	3.713461338E1
1.193333333E1	4.899749358E1	3.695325624E1
1.195000000E1	4.899563949E1	3.678337956E1
1.196666667E1	4.899326450E1	3.662303070E1
1.198333333E1	4.899481374E1	3.648712815E1
1.200000000E1	4.900858182E1	3.637472816E1
1.201666667E1	4.899581922E1	3.626973121E1
1.203333333E1	4.898917982E1	3.616639011E1
1.205000000E1	4.899444022E1	3.609336461E1
1.206666667E1	4.898710776E1	3.600626055E1
1.208333333E1	4.898953972E1	3.594909867E1
1.210000000E1	4.899090819E1	3.592732684E1
1.211666667E1	4.899391516E1	3.590738108E1
1.213333333E1	4.899234035E1	3.590118982E1
1.215000000E1	4.899306995E1	3.590151872E1
1.216666667E1	4.898786016E1	3.591812071E1
1.218333333E1	4.898457491E1	3.594129240E1
1.220000000E1	4.897893785E1	3.597615517E1
1.221666667E1	4.898825708E1	3.604780146E1
1.223333333E1	4.897940933E1	3.611658403E1
1.225000000E1	4.898590202E1	3.620308615E1
1.226666667E1	4.897567680E1	3.628852544E1
1.228333333E1	4.898061251E1	3.641204618E1
1.230000000E1	4.897948731E1	3.653820790E1
1.231666667E1	4.897358166E1	3.666097854E1
1.233333333E1	4.897209233E1	3.680790360E1
1.235000000E1	4.897093579E1	3.696514909E1
1.236666667E1	4.896868764E1	3.713508871E1
1.238333333E1	4.897430457E1	3.733887505E1
1.240000000E1	4.897186505E1	3.755257905E1
1.241666667E1	4.896612383E1	3.774383463E1
1.243333333E1	4.897285192E1	3.798394767E1
1.245000000E1	4.896771212E1	3.821005695E1
1.246666667E1	4.896045631E1	3.844703893E1
1.248333333E1	4.896524605E1	3.869110715E1
1.250000000E1	4.896511280E1	3.869237890E1
1.251666667E1	4.896555296E1	3.898245548E1
1.253333333E1	4.896001221E1	3.924460015E1
1.255000000E1	4.895679559E1	3.953127094E1
1.256666667E1	4.895814582E1	3.983840234E1
1.258333333E1	4.895756903E1	4.015168065E1
1.260000000E1	4.895813868E1	4.047115576E1
1.261666667E1	4.895863905E1	4.079149826E1
1.263333333E1	4.895754609E1	4.111514237E1
1.265000000E1	4.895723624E1	4.144361672E1
1.266666667E1	4.895887821E1	4.205567585E1
1.268333333E1	4.895664108E1	4.239621833E1
1.270000000E1	4.895468546E1	4.274137962E1
1.271666667E1	4.895027584E1	4.310360667E1
1.273333333E1	4.895913913E1	4.348595264E1
1.275000000E1	4.895547376E1	4.384698545E1
1.276666667E1	4.895007811E1	4.420187383E1
1.278333333E1	4.895631607E1	4.461162289E1
1.280000000E1	4.895168823E1	4.498323949E1
1.281666667E1	4.894658478E1	4.536873453E1
1.283333333E1	4.895316218E1	4.575339216E1
1.285000000E1	4.894889207E1	4.612201866E1
1.286666667E1	4.895436297E1	4.653753040E1
1.288333333E1	4.894671182E1	4.691510287E1
1.290000000E1	4.895072738E1	4.732016622E1
1.291666667E1	4.894469453E1	4.771548003E1
1.293333333E1	4.893751568E1	4.810129279E1
1.295000000E1	4.894343394E1	4.850086276E1
1.296666667E1	4.893669709E1	4.887326180E1
1.298333333E1	4.894517572E1	4.929372792E1
1.300000000E1	4.893180168E1	4.966918678E1
1.301666667E1	4.894127775E1	5.008633794E1
1.303333333E1	4.893408718E1	5.046118608E1
1.305000000E1	4.892664296E1	5.083520606E1
1.306666667E1	4.893545741E1	5.123559320E1
1.308333333E1	4.892756766E1	5.160378971E1
1.310000000E1	4.893607629E1	5.201148267E1
1.311666667E1	4.892625574E1	5.238302965E1
1.313333333E1	4.892083326E1	5.273976242E1
1.315000000E1	4.891453861E1	5.310279367E1
1.316666667E1	4.892526490E1	5.347508220E1
1.318333333E1	4.892267451E1	5.383767092E1
1.320000000E1	4.891703007E1	5.417935152E1
1.321666667E1	4.890636901E1	5.453727814E1
1.323333333E1	4.892726511E1	5.488965078E1
1.325000000E1	4.892381187E1	5.523917505E1
1.326666667E1	4.892419624E1	5.557424190E1
1.328333333E1	4.892268092E1	5.590290700E1
1.330000000E1	4.892071238E1	5.623185486E1
1.331666667E1	4.892151176E1	5.655861914E1
1.333333333E1	4.891764377E1	5.687801656E1
1.335000000E1	4.891983355E1	5.719283040E1
1.336666667E1	4.892229232E1	5.749868327E1
1.338333333E1	4.890195493E1	5.777665358E1
1.340000000E1	4.891296828E1	5.804705083E1
1.341666667E1	4.891541006E1	5.834182204E1
1.343333333E1	4.892315754E1	5.862893125E1
1.345000000E1	4.890772233E1	5.888636836E1
1.346666667E1	4.891595247E1	5.915647052E1
1.348333333E1	4.892547236E1	5.942656699E1
1.350000000E1	4.891187767E1	5.965908777E1
1.351666667E1	4.892638390E1	5.991829418E1
1.353333333E1	4.891813766E1	6.013378726E1
1.355000000E1	4.892903361E1	6.037243723E1
1.356666667E1	4.892631575E1	6.059763837E1
1.358333333E1	4.891767193E1	6.079454095E1
1.360000000E1	4.893183811E1	6.101669716E1
1.361666667E1	4.892971382E1	6.122774428E1
1.363333333E1	4.892490395E1	6.141325152E1
1.365000000E1	4.892370807E1	6.158800993E1
1.366666667E1	4.891805698E1	6.176882371E1
1.368333333E1	4.891955806E1	6.193667809E1
1.370000000E1	4.892080558E1	6.209791058E1
1.371666667E1	4.892137798E1	6.225650608E1
1.373333333E1	4.892439192E1	6.240882676E1
1.375000000E1	4.892619878E1	6.255391645E1
1.376666667E1	4.893408744E1	6.269763375E1
1.378333333E1	4.893696401E1	6.284169669E1
1.380000000E1	4.893810570E1	6.297302675E1
1.381666667E1	4.892484844E1	6.307313060E1
1.383333333E1	4.893144803E1	6.318992394E1
1.385000000E1	4.894074319E1	6.331458156E1
1.386666667E1	4.892727350E1	6.339385233E1
1.388333333E1	4.893632416E1	6.350224950E1
1.390000000E1	4.893993124E1	6.360643248E1
1.391666667E1	4.893200721E1	6.367861505E1
1.393333333E1	4.894083211E1	6.378245829E1
1.395000000E1	4.893347104E1	6.384005213E1
1.396666667E1	4.894057210E1	6.393564660E1
1.398333333E1	4.893865010E1	6.398849801E1
1.400000000E1	4.892923109E1	6.402825500E1
1.401666667E1	4.894180493E1	6.411407192E1
1.403333333E1	4.893812482E1	6.414782927E1
1.405000000E1	4.893472181E1	6.418154670E1
1.406666667E1	4.894560140E1	6.423232675E1
1.408333333E1	4.894534582E1	6.427841911E1
1.410000000E1	4.894434274E1	6.429879141E1
1.411666667E1	4.894125379E1	6.431349469E1
1.413333333E1	4.893938279E1	6.432775945E1
1.415000000E1	4.893755206E1	6.433836176E1
1.416666667E1	4.893312156E1	6.435624754E1
1.418333333E1	4.893169373E1	6.436388470E1
1.420000000E1	4.893198207E1	6.436633010E1
1.421666667E1	4.893276085E1	6.437289372E1
1.423333333E1	4.893392731E1	6.436586096E1
1.425000000E1	4.893553391E1	6.436035054E1
1.426666667E1	4.893820008E1	6.435231512E1
1.428333333E1	4.894085181E1	6.433545598E1
1.430000000E1	4.894266712E1	6.432377958E1
1.431666667E1	4.894495624E1	6.430901434E1
1.433333333E1	4.894769620E1	6.429327466E1
1.435000000E1	4.894911241E1	6.428237155E1
1.436666667E1	4.895043844E1	6.424145606E1
1.438333333E1	4.893944853E1	6.419039841E1
1.440000000E1	4.894573819E1	6.415268260E1
1.441666667E1	4.894771714E1	6.413045746E1
1.443333333E1	4.895223908E1	6.407388885E1
1.445000000E1	4.894379735E1	6.400522418E1
1.446666667E1	4.894770635E1	6.397738952E1
1.448333333E1	4.895329920E1	6.392249712E1
1.450000000E1	4.894297867E1	6.384572816E1
1.451666667E1	4.895031408E1	6.380525517E1
1.453333333E1	4.893987883E1	6.371436742E1
1.455000000E1	4.894784192E1	6.365948800E1
1.456666667E1	4.895200459E1	6.359335222E1
1.458333333E1	4.894638690E1	6.350710127E1
1.460000000E1	4.895257764E1	6.344145496E1
1.461666667E1	4.894710187E1	6.334883620E1
1.463333333E1	4.895318337E1	6.327516774E1
1.465000000E1	4.894863673E1	6.318007468E1
1.466666667E1	4.894028032E1	6.307216983E1
1.468333333E1	4.895130573E1	6.300391117E1
1.470000000E1	4.894591277E1	6.288148102E1
1.471666667E1	4.895365065E1	6.280439980E1
1.473333333E1	4.895107888E1	6.269331419E1
1.475000000E1	4.894546403E1	6.255984731E1
1.476666667E1	4.895764336E1	6.246024653E1
1.478333333E1	4.895376809E1	6.235667500E1
1.480000000E1	4.894995547E1	6.221758914E1
1.481666667E1	4.894618638E1	6.207596847E1
1.483333333E1	4.894198740E1	6.195524401E1
1.485000000E1	4.895521719E1	6.184578155E1
1.486666667E1	4.895295360E1	6.170476639E1
1.488333333E1	4.895312939E1	6.155600159E1
1.490000000E1	4.895276589E1	6.139985095E1
1.491666667E1	4.895272653E1	6.124092292E1
1.493333333E1	4.895211170E1	6.107855479E1
1.495000000E1	4.895299739E1	6.091639468E1
1.496666667E1	4.895372517E1	6.075123882E1
1.498333333E1	4.895438931E1	6.058464977E1
1.500000000E1	4.895600142E1	6.040856599E1
1.501666667E1	4.895738570E1	6.023840846E1
1.503333333E1	4.894758727E1	6.001652006E1
1.505000000E1	4.894930576E1	5.982170585E1
1.506666667E1	4.895334951E1	5.963723187E1
1.508333333E1	4.895738717E1	5.945589982E1
1.510000000E1	4.894775571E1	5.922795286E1
1.511666667E1	4.895288753E1	5.899941615E1
1.513333333E1	4.895837668E1	5.880684556E1
1.515000000E1	4.895152029E1	5.854696582E1
1.516666667E1	4.895722708E1	5.834198993E1
1.518333333E1	4.895032547E1	5.810384956E1
1.520000000E1	4.895685041E1	5.786369652E1
1.521666667E1	4.896483159E1	5.762617515E1
1.523333333E1	4.895758031E1	5.738329850E1
1.525000000E1	4.895172580E1	5.713327285E1
1.526666667E1	4.895982946E1	5.688536910E1
1.528333333E1	4.895475011E1	5.659325522E1
1.530000000E1	4.896499578E1	5.635365111E1
1.531666667E1	4.896059000E1	5.607764878E1
1.533333333E1	4.895945178E1	5.577732822E1
1.535000000E1	4.895724901E1	5.548643864E1
1.536666667E1	4.896472949E1	5.522527617E1
1.538333333E1	4.896580279E1	5.494813753E1
1.540000000E1	4.896338041E1	5.463545574E1
1.541666667E1	4.896189500E1	5.432358407E1
1.543333333E1	4.896228085E1	5.400743779E1
1.545000000E1	4.896010723E1	5.368864530E1
1.546666667E1	4.896039216E1	5.337567764E1
1.548333333E1	4.896068274E1	5.306055189E1
1.550000000E1	4.896099099E1	5.275176375E1
1.551666667E1	4.896145251E1	5.242822691E1
1.553333333E1	4.896275542E1	5.209591412E1
1.555000000E1	4.896547633E1	5.176438797E1
1.556666667E1	4.896624901E1	5.143167667E1
1.558333333E1	4.896727689E1	5.110104516E1
1.560000000E1	4.897106220E1	5.076996082E1
1.561666667E1	4.897139860E1	5.044122830E1
1.563333333E1	4.897526456E1	5.010862896E1
1.565000000E1	4.897830065E1	4.976709171E1
1.566666667E1	4.896911232E1	4.938082285E1
1.568333333E1	4.897107855E1	4.902592584E1
1.570000000E1	4.897709593E1	4.868154440E1
1.571666667E1	4.898144333E1	4.834361708E1
1.573333333E1	4.898392684E1	4.800211227E1
1.575000000E1	4.899140684E1	4.764710798E1
1.576666667E1	4.897650297E1	4.727953523E1
1.578333333E1	4.898198549E1	4.691941152E1
1.580000000E1	4.898565937E1	4.658370013E1
1.581666667E1	4.898791093E1	4.624240564E1
1.583333333E1	4.899651165E1	4.589568436E1
1.585000000E1	4.899766329E1	4.555311660E1
1.586666667E1	4.897847747E1	4.519402415E1
1.588333333E1	4.898782922E1	4.484137099E1
1.590000000E1	4.898876239E1	4.450024654E1
1.591666667E1	4.899118239E1	4.416674741E1
1.593333333E1	4.899534673E1	4.383224311E1
1.595000000E1	4.899709670E1	4.350625980E1
1.596666667E1	4.899768657E1	4.318800849E1
1.598333333E1	4.899753711E1	4.286668170E1
1.600000000E1	4.899898334E1	4.254598278E1
1.601666667E1	4.899673614E1	4.222763731E1
1.603333333E1	4.899365987E1	4.190828288E1
1.605000000E1	4.899405226E1	4.159597879E1
1.606666667E1	4.899263307E1	4.129297064E1
1.608333333E1	4.899105655E1	4.100584248E1
1.610000000E1	4.900219658E1	4.074645562E1
1.611666667E1	4.899618622E1	4.046389820E1
1.613333333E1	4.899137509E1	4.019265718E1
1.615000000E1	4.900130482E1	3.994183742E1
1.616666667E1	4.899653323E1	3.966895871E1
1.618333333E1	4.900593339E1	3.942569666E1
1.620000000E1	4.899393276E1	3.918257948E1
1.621666667E1	4.900265320E1	3.895998709E1
1.623333333E1	4.898847819E1	3.872656477E1
1.625000000E1	4.899142781E1	3.853431430E1
1.626666667E1	4.899492595E1	3.834790310E1
1.628333333E1	4.900045527E1	3.815961944E1
1.630000000E1	4.900172656E1	3.798672696E1
1.631666667E1	4.899841611E1	3.781004666E1
1.633333333E1	4.900554363E1	3.765035501E1
1.635000000E1	4.899996409E1	3.750477938E1
1.636666667E1	4.900087588E1	3.737140369E1
1.638333333E1	4.899193490E1	3.724275847E1
1.640000000E1	4.898684626E1	3.712443141E1
1.641666667E1	4.899785316E1	3.704206477E1
1.643333333E1	4.898791213E1	3.693739812E1
1.645000000E1	4.899577885E1	3.687727430E1
1.646666667E1	4.898397490E1	3.679531889E1
1.648333333E1	4.898873121E1	3.675712290E1
1.650000000E1	4.899491992E1	3.672730678E1
1.651666667E1	4.899432155E1	3.670915953E1
1.653333333E1	4.899421436E1	3.670326105E1
1.655000000E1	4.899244773E1	3.670413927E1
1.656666667E1	4.898774937E1	3.671609784E1
1.658333333E1	4.898743657E1	3.675112267E1
1.660000000E1	4.897966596E1	3.678335887E1
1.661666667E1	4.898641621E1	3.686519860E1
1.663333333E1	4.897914110E1	3.692947848E1
1.665000000E1	4.898758227E1	3.701670161E1
1.666666667E1	4.897557992E1	3.709974279E1
1.668333333E1	4.897964200E1	3.722052651E1
1.670000000E1	4.897903635E1	3.736142141E1
1.671666667E1	4.898085534E1	3.750222963E1
1.673333333E1	4.898066540E1	3.765846884E1
1.675000000E1	4.897851848E1	3.783520249E1
1.676666667E1	4.897585994E1	3.801663801E1
1.678333333E1	4.897113935E1	3.820875897E1
1.680000000E1	4.896890465E1	3.840026717E1
1.681666667E1	4.897555365E1	3.864090796E1
1.683333333E1	4.896889550E1	3.885920995E1
1.685000000E1	4.897473525E1	3.910729147E1
1.686666667E1	4.896751725E1	3.935352761E1
1.688333333E1	4.896880714E1	3.964821534E1
1.690000000E1	4.896827346E1	3.995449411E1
1.691666667E1	4.896991609E1	4.025896648E1
1.693333333E1	4.896987134E1	4.056430704E1
1.695000000E1	4.896126564E1	4.086724260E1
1.696666667E1	4.896146574E1	4.118359364E1
1.698333333E1	4.896928169E1	4.153548151E1
1.700000000E1	4.896299157E1	4.190183242E1
1.701666667E1	4.895930539E1	4.225333746E1
1.703333333E1	4.896256543E1	4.264642094E1
1.705000000E1	4.896135859E1	4.303792513E1
1.706666667E1	4.895524507E1	4.341157785E1
1.708333333E1	4.896016840E1	4.383339857E1
1.710000000E1	4.895370271E1	4.422245239E1
1.711666667E1	4.895748951E1	4.465233286E1
1.713333333E1	4.895783154E1	4.510894999E1
1.715000000E1	4.895088621E1	4.551273927E1
1.716666667E1	4.895367320E1	4.595647926E1
1.718333333E1	4.895448843E1	4.641798384E1
1.720000000E1	4.895511498E1	4.689320101E1
1.721666667E1	4.895418532E1	4.737154373E1
1.723333333E1	4.895229029E1	4.784141054E1
1.725000000E1	4.895482947E1	4.831140101E1
1.726666667E1	4.895272196E1	4.878362079E1
1.728333333E1	4.895160355E1	4.927074968E1
1.730000000E1	4.894934211E1	4.976251736E1
1.731666667E1	4.894616664E1	5.025595569E1
1.733333333E1	4.894678266E1	5.074936381E1
1.735000000E1	4.894548625E1	5.123897027E1
1.736666667E1	4.894180092E1	5.173556485E1
1.738333333E1	4.893686744E1	5.223543535E1
1.740000000E1	4.893244744E1	5.272804507E1
1.741666667E1	4.893273783E1	5.321968862E1
1.743333333E1	4.892934658E1	5.371187731E1
1.745000000E1	4.892803160E1	5.421547101E1
1.746666667E1	4.894071500E1	5.472356786E1
1.748333333E1	4.893885194E1	5.522970715E1
1.750000000E1	4.893827730E1	5.572883234E1
1.751666667E1	4.893520324E1	5.621930028E1
1.753333333E1	4.893508180E1	5.671014429E1
1.755000000E1	4.893189040E1	5.720141615E1
1.756666667E1	4.893405823E1	5.768010563E1
1.758333333E1	4.893483299E1	5.815525691E1
1.760000000E1	4.893288801E1	5.863207529E1
1.761666667E1	4.893293877E1	5.911113174E1
1.763333333E1	4.893164397E1	5.956788021E1
1.765000000E1	4.891587624E1	5.999720577E1
1.766666667E1	4.892437282E1	6.044842362E1
1.768333333E1	4.892899983E1	6.090028624E1
1.770000000E1	4.893083746E1	6.134477584E1
1.771666667E1	4.892248771E1	6.175670994E1
1.773333333E1	4.892806634E1	6.218859429E1
1.775000000E1	4.892013601E1	6.256968862E1
1.776666667E1	4.892974295E1	6.298664587E1
1.778333333E1	4.892130306E1	6.336566098E1
1.780000000E1	4.893078133E1	6.376322258E1
1.781666667E1	4.892560675E1	6.414261299E1
1.783333333E1	4.891944088E1	6.448826011E1
1.785000000E1	4.891955652E1	6.482011682E1
1.786666667E1	4.891969545E1	6.514721283E1
1.788333333E1	4.891903809E1	6.547468839E1
1.790000000E1	4.892120338E1	6.579263561E1
1.791666667E1	4.892426269E1	6.610216748E1
1.793333333E1	4.892589524E1	6.640816290E1
1.795000000E1	4.893241819E1	6.669381411E1
1.796666667E1	4.891679222E1	6.693931298E1
1.798333333E1	4.892783205E1	6.719931560E1
1.800000000E1	4.891743946E1	6.742763355E1
1.801666667E1	4.892988786E1	6.767115960E1
1.803333333E1	4.892545905E1	6.787385222E1
1.805000000E1	4.892006025E1	6.806711198E1
1.806666667E1	4.893651774E1	6.825629215E1
1.808333333E1	4.893552118E1	6.845030922E1
1.810000000E1	4.893436882E1	6.861710413E1
1.811666667E1	4.893631785E1	6.877835782E1
1.813333333E1	4.893770532E1	6.890404329E1
1.815000000E1	4.892510203E1	6.901200940E1
1.816666667E1	4.893477346E1	6.913573704E1
1.818333333E1	4.893936232E1	6.922728339E1
1.820000000E1	4.893314219E1	6.930920679E1
1.821666667E1	4.892057250E1	6.937354495E1
1.823333333E1	4.893699492E1	6.943775926E1
1.825000000E1	4.893572023E1	6.945961702E1
1.826666667E1	4.893252860E1	6.947371123E1
1.828333333E1	4.893168441E1	6.948477043E1
1.830000000E1	4.893114907E1	6.948555457E1
1.831666667E1	4.893194211E1	6.948311299E1
1.833333333E1	4.893547316E1	6.946643504E1
1.835000000E1	4.893806911E1	6.944280554E1
1.836666667E1	4.892625245E1	6.937631323E1
1.838333333E1	4.893782410E1	6.930709058E1
1.840000000E1	4.894305122E1	6.925009069E1
1.841666667E1	4.893656526E1	6.915126031E1
1.843333333E1	4.892584708E1	6.905981844E1
1.845000000E1	4.894097691E1	6.896384655E1
1.846666667E1	4.893942601E1	6.882216466E1
1.848333333E1	4.893465723E1	6.868204818E1
1.850000000E1	4.893719252E1	6.852682992E1
1.851666667E1	4.893696851E1	6.836360967E1
1.853333333E1	4.893799751E1	6.820098562E1
1.855000000E1	4.893880120E1	6.802744882E1
1.856666667E1	4.894292821E1	6.785450440E1
1.858333333E1	4.894455946E1	6.766888449E1
1.860000000E1	4.894739085E1	6.747869963E1
1.861666667E1	4.893985757E1	6.723525590E1
1.863333333E1	4.894506231E1	6.703773790E1
1.865000000E1	4.895080041E1	6.680839967E1
1.866666667E1	4.894605015E1	6.656862732E1
1.868333333E1	4.895176638E1	6.632820030E1
1.870000000E1	4.894807578E1	6.607620887E1
1.871666667E1	4.894365742E1	6.578914223E1
1.873333333E1	4.895482057E1	6.555137926E1
1.875000000E1	4.894895531E1	6.526904050E1
1.876666667E1	4.894819112E1	6.496840172E1
1.878333333E1	4.894224067E1	6.469823683E1
1.880000000E1	4.895408269E1	6.442627448E1
1.881666667E1	4.895246626E1	6.413438238E1
1.883333333E1	4.895172530E1	6.382240438E1
1.885000000E1	4.895187788E1	6.350184856E1
1.886666667E1	4.895157462E1	6.318549176E1
1.888333333E1	4.895155647E1	6.286661545E1
1.890000000E1	4.895218616E1	6.254996498E1
1.891666667E1	4.895238166E1	6.223292749E1
1.893333333E1	4.895215280E1	6.191524838E1
1.895000000E1	4.895368961E1	6.159174089E1
1.896666667E1	4.895407939E1	6.126117410E1
1.898333333E1	4.895651105E1	6.093156533E1
1.900000000E1	4.895825861E1	6.060133873E1
1.901666667E1	4.895875855E1	6.027614751E1
1.903333333E1	4.896019728E1	5.995261479E1
1.905000000E1	4.896017364E1	5.962684603E1
1.906666667E1	4.896221868E1	5.929716299E1
1.908333333E1	4.896579503E1	5.895725348E1
1.910000000E1	4.897049244E1	5.860194320E1
1.911666667E1	4.895736425E1	5.824593118E1
1.913333333E1	4.895932024E1	5.789460993E1
1.915000000E1	4.896152344E1	5.756633378E1
1.916666667E1	4.896228610E1	5.723740500E1
1.918333333E1	4.896288476E1	5.690899273E1
1.920000000E1	4.896527236E1	5.658182972E1
1.921666667E1	4.896667024E1	5.624951852E1
1.923333333E1	4.896725817E1	5.592345113E1
1.925000000E1	4.896763673E1	5.559833549E1
1.926666667E1	4.896801277E1	5.527651225E1
1.928333333E1	4.896889545E1	5.495821782E1
1.930000000E1	4.896881421E1	5.463550529E1
1.931666667E1	4.896936507E1	5.431547380E1
1.933333333E1	4.897097598E1	5.399344129E1
