mass_A
t	x	y
1.571666667E1	4.874417227E1	5.094546414E1
1.573333333E1	4.874444084E1	5.094519123E1
1.575000000E1	4.874472810E1	5.094477561E1
1.576666667E1	4.874454397E1	5.094422263E1
1.578333333E1	4.874546459E1	5.094511112E1
1.580000000E1	4.874449266E1	5.094628150E1
1.581666667E1	4.874492514E1	5.094769358E1
1.583333333E1	4.874293512E1	5.095445927E1
1.585000000E1	4.874234952E1	5.095516973E1
1.586666667E1	4.874068273E1	5.095912716E1
1.588333333E1	4.874016364E1	5.096337777E1
1.590000000E1	4.873996967E1	5.097204073E1
1.591666667E1	4.873814014E1	5.097933079E1
1.593333333E1	4.873716535E1	5.099276069E1
1.595000000E1	4.873686043E1	5.101434133E1
1.596666667E1	4.873607559E1	5.103322643E1
1.598333333E1	4.874714963E1	5.107903970E1
1.600000000E1	4.874482832E1	5.110590906E1
1.601666667E1	4.874281602E1	5.111470403E1
1.603333333E1	4.874239272E1	5.112777789E1
1.605000000E1	4.873883708E1	5.114551041E1
1.606666667E1	4.873838069E1	5.116810676E1
1.608333333E1	4.875242073E1	5.121741109E1
1.610000000E1	4.874626536E1	5.125971410E1
1.611666667E1	4.874107164E1	5.127933749E1
1.613333333E1	4.874062247E1	5.128982256E1
1.615000000E1	4.873683055E1	5.132337158E1
1.616666667E1	4.874940023E1	5.137130987E1
1.618333333E1	4.874435040E1	5.141832571E1
1.620000000E1	4.874040882E1	5.144626730E1
1.621666667E1	4.873686149E1	5.146324437E1
1.623333333E1	4.873518863E1	5.152183951E1
1.625000000E1	4.874558769E1	5.156662595E1
1.626666667E1	4.873960881E1	5.160452891E1
1.628333333E1	4.873738837E1	5.162345866E1
1.630000000E1	4.874770866E1	5.168443306E1
1.631666667E1	4.874410485E1	5.174496701E1
1.633333333E1	4.873836344E1	5.177017520E1
1.635000000E1	4.873453215E1	5.179834090E1
1.636666667E1	4.874587732E1	5.188067801E1
1.638333333E1	4.874038750E1	5.191958728E1
1.640000000E1	4.873494660E1	5.195312743E1
1.641666667E1	4.873184187E1	5.200655447E1
1.643333333E1	4.873998516E1	5.207262253E1
1.645000000E1	4.873766257E1	5.210184257E1
1.646666667E1	4.873220571E1	5.214550806E1
1.648333333E1	4.874064860E1	5.222786999E1
1.650000000E1	4.873581323E1	5.225851057E1
1.651666667E1	4.873136980E1	5.231977564E1
1.653333333E1	4.874056826E1	5.238962242E1
1.655000000E1	4.873272681E1	5.242254866E1
1.656666667E1	4.873113702E1	5.248453628E1
1.658333333E1	4.873861600E1	5.255215725E1
1.660000000E1	4.873321597E1	5.259071006E1
1.661666667E1	4.874415736E1	5.266556206E1
1.663333333E1	4.873700851E1	5.272098516E1
1.665000000E1	4.873459333E1	5.275304242E1
1.666666667E1	4.874298856E1	5.282884015E1
1.668333333E1	4.873479946E1	5.289324050E1
1.670000000E1	4.872852642E1	5.292726459E1
1.671666667E1	4.874059802E1	5.301110930E1
1.673333333E1	4.873648985E1	5.305592575E1
1.675000000E1	4.873103017E1	5.310503496E1
1.676666667E1	4.873719809E1	5.318633170E1
1.678333333E1	4.873302021E1	5.322611849E1
1.680000000E1	4.872422123E1	5.327596441E1
1.681666667E1	4.873647888E1	5.335803552E1
1.683333333E1	4.873086743E1	5.338797354E1
1.685000000E1	4.874015972E1	5.347094368E1
1.686666667E1	4.873389591E1	5.352984149E1
1.688333333E1	4.872808288E1	5.356027236E1
1.690000000E1	4.874027026E1	5.364334152E1
1.691666667E1	4.873258379E1	5.369248740E1
1.693333333E1	4.872677016E1	5.373026447E1
1.695000000E1	4.873897042E1	5.381763312E1
1.696666667E1	4.873154792E1	5.386218089E1
1.698333333E1	4.872737704E1	5.390178350E1
1.700000000E1	4.873604529E1	5.397699753E1
1.701666667E1	4.873137501E1	5.402625381E1
1.703333333E1	4.872454852E1	5.406276214E1
1.705000000E1	4.873632520E1	5.415166682E1
1.706666667E1	4.873026822E1	5.418834506E1
1.708333333E1	4.872608073E1	5.421797962E1
1.710000000E1	4.873449107E1	5.431459752E1
1.711666667E1	4.873038237E1	5.434732535E1
1.713333333E1	4.872577772E1	5.437541006E1
1.715000000E1	4.873584980E1	5.447036962E1
1.716666667E1	4.873007077E1	5.450184400E1
1.718333333E1	4.872663568E1	5.453583688E1
1.720000000E1	4.873652786E1	5.460524011E1
1.721666667E1	4.873160447E1	5.465447079E1
1.723333333E1	4.872634663E1	5.468734330E1
1.725000000E1	4.872158873E1	5.472148811E1
1.726666667E1	4.873448755E1	5.480092745E1
1.728333333E1	4.872933489E1	5.482879357E1
1.730000000E1	4.872373544E1	5.485998292E1
1.731666667E1	4.873906957E1	5.492698108E1
1.733333333E1	4.873160723E1	5.497310474E1
1.735000000E1	4.872979264E1	5.499847222E1
1.736666667E1	4.872164661E1	5.502813104E1
1.738333333E1	4.873704858E1	5.507439311E1
1.740000000E1	4.873046903E1	5.513590130E1
1.741666667E1	4.872772742E1	5.514954164E1
1.743333333E1	4.872263502E1	5.518102316E1
1.745000000E1	4.871999889E1	5.520618114E1
1.746666667E1	4.873313330E1	5.527411221E1
1.748333333E1	4.873093892E1	5.530135029E1
1.750000000E1	4.872650894E1	5.531743940E1
1.751666667E1	4.872237568E1	5.533464326E1
1.753333333E1	4.871735765E1	5.535898246E1
1.755000000E1	4.873510487E1	5.541410059E1
1.756666667E1	4.873135091E1	5.544966144E1
1.758333333E1	4.872877978E1	5.545873901E1
1.760000000E1	4.872662490E1	5.547734517E1
1.761666667E1	4.872541757E1	5.548510258E1
1.763333333E1	4.872221534E1	5.550299566E1
1.765000000E1	4.871885115E1	5.552275779E1
1.766666667E1	4.873385924E1	5.556928619E1
1.768333333E1	4.873308252E1	5.559256591E1
1.770000000E1	4.873151204E1	5.560751721E1
1.771666667E1	4.872991736E1	5.561358694E1
1.773333333E1	4.872875657E1	5.562521072E1
1.775000000E1	4.872580873E1	5.563150367E1
1.776666667E1	4.872630198E1	5.563748481E1
1.778333333E1	4.872527500E1	5.564254483E1
1.780000000E1	4.872368423E1	5.564932492E1
1.781666667E1	4.872459668E1	5.565259641E1
1.783333333E1	4.872257727E1	5.566144096E1
1.785000000E1	4.872280176E1	5.566064119E1
1.786666667E1	4.872232860E1	5.566278131E1
1.788333333E1	4.872195773E1	5.566349744E1
1.790000000E1	4.872098863E1	5.566560406E1
1.791666667E1	4.872055876E1	5.566577729E1
1.793333333E1	4.872036480E1	5.566565939E1
1.795000000E1	4.872083345E1	5.566112072E1
1.796666667E1	4.872219529E1	5.565835704E1
1.798333333E1	4.872295813E1	5.565541004E1
1.800000000E1	4.872451203E1	5.564453523E1
1.801666667E1	4.872579583E1	5.564182196E1
1.803333333E1	4.872678590E1	5.563771626E1
1.805000000E1	4.872792227E1	5.562903638E1
1.806666667E1	4.872901884E1	5.562483694E1
1.808333333E1	4.872962431E1	5.561302387E1
1.810000000E1	4.873156381E1	5.560143411E1
1.811666667E1	4.873329551E1	5.558415045E1
1.813333333E1	4.871807342E1	5.554630181E1
1.815000000E1	4.872231973E1	5.550610878E1
1.816666667E1	4.872552041E1	5.548203161E1
1.818333333E1	4.872756317E1	5.547681851E1
1.820000000E1	4.872741818E1	5.546325093E1
1.821666667E1	4.872914764E1	5.545100480E1
1.823333333E1	4.873652127E1	5.541285315E1
1.825000000E1	4.871833128E1	5.538070243E1
1.826666667E1	4.872789309E1	5.532889228E1
1.828333333E1	4.872767002E1	5.531363194E1
1.830000000E1	4.873079403E1	5.529442449E1
1.831666667E1	4.873621539E1	5.526921436E1
1.833333333E1	4.872179032E1	5.519792281E1
1.835000000E1	4.872631457E1	5.516843951E1
1.836666667E1	4.873026348E1	5.514310994E1
1.838333333E1	4.873191347E1	5.512601559E1
1.840000000E1	4.873980717E1	5.506982819E1
1.841666667E1	4.872484656E1	5.502218332E1
1.843333333E1	4.873150555E1	5.498594310E1
1.845000000E1	4.873172132E1	5.496181016E1
1.846666667E1	4.872392337E1	5.489695810E1
1.848333333E1	4.872737449E1	5.484035747E1
1.850000000E1	4.873150799E1	5.481882076E1
1.851666667E1	4.873740249E1	5.478071816E1
1.853333333E1	4.872395879E1	5.471734070E1
1.855000000E1	4.873148663E1	5.466622907E1
1.856666667E1	4.873501750E1	5.464542436E1
1.858333333E1	4.872372935E1	5.456762170E1
1.860000000E1	4.872801192E1	5.451663209E1
1.861666667E1	4.873474074E1	5.448894975E1
1.863333333E1	4.873965570E1	5.444055026E1
1.865000000E1	4.872840150E1	5.436328492E1
1.866666667E1	4.873406148E1	5.433159960E1
1.868333333E1	4.873872301E1	5.427020038E1
1.870000000E1	4.872868643E1	5.420109419E1
1.871666667E1	4.873395652E1	5.417292213E1
1.873333333E1	4.874038598E1	5.411072167E1
1.875000000E1	4.873057407E1	5.403897405E1
1.876666667E1	4.873526754E1	5.401330851E1
1.878333333E1	4.873968898E1	5.394637863E1
1.880000000E1	4.873053832E1	5.387832490E1
1.881666667E1	4.873612502E1	5.384158058E1
1.883333333E1	4.872452237E1	5.377709314E1
1.885000000E1	4.873207067E1	5.370470077E1
1.886666667E1	4.873769226E1	5.366892222E1
1.888333333E1	4.872820891E1	5.359275449E1
1.890000000E1	4.873431466E1	5.353717714E1
1.891666667E1	4.874210018E1	5.350119598E1
1.893333333E1	4.873108751E1	5.340785481E1
1.895000000E1	4.873478669E1	5.337265198E1
1.896666667E1	4.874297913E1	5.332383484E1
1.898333333E1	4.873192073E1	5.323735011E1
1.900000000E1	4.873734736E1	5.320448525E1
1.901666667E1	4.872824676E1	5.313158177E1
1.903333333E1	4.873209851E1	5.306838686E1
1.905000000E1	4.873966894E1	5.303555536E1
1.906666667E1	4.872894707E1	5.295853453E1
1.908333333E1	4.873515605E1	5.289866810E1
1.910000000E1	4.874223583E1	5.286881197E1
1.911666667E1	4.873157802E1	5.277468652E1
1.913333333E1	4.873719698E1	5.273184706E1
1.915000000E1	4.874331770E1	5.268881538E1
1.916666667E1	4.873156105E1	5.261312560E1
1.918333333E1	4.873815913E1	5.256520177E1
1.920000000E1	4.874465685E1	5.251774045E1
1.921666667E1	4.873730820E1	5.244228829E1
1.923333333E1	4.873893150E1	5.240198392E1
1.925000000E1	4.874432120E1	5.235722555E1
1.926666667E1	4.873587378E1	5.227851434E1
1.928333333E1	4.873942600E1	5.223941047E1
1.930000000E1	4.874418126E1	5.219515609E1
1.931666667E1	4.873428906E1	5.211690956E1
1.933333333E1	4.873963431E1	5.208202508E1
1.935000000E1	4.874680463E1	5.204092042E1
1.936666667E1	4.873234354E1	5.196942940E1
1.938333333E1	4.874023285E1	5.192826569E1
1.940000000E1	4.874396258E1	5.189639664E1
1.941666667E1	4.873459586E1	5.183495920E1
1.943333333E1	4.873720838E1	5.177547933E1
1.945000000E1	4.874316724E1	5.174933223E1
1.946666667E1	4.874615514E1	5.172085077E1
1.948333333E1	4.873536713E1	5.163476982E1
1.950000000E1	4.873948179E1	5.160787506E1
1.951666667E1	4.874490144E1	5.158138997E1
1.953333333E1	4.875293907E1	5.153403551E1
1.955000000E1	4.873676175E1	5.147946523E1
1.956666667E1	4.874089655E1	5.144746808E1
1.958333333E1	4.874537216E1	5.143088660E1
1.960000000E1	4.874883106E1	5.139784829E1
1.961666667E1	4.873581467E1	5.133020552E1
1.963333333E1	4.874007913E1	5.129695320E1
1.965000000E1	4.874079251E1	5.128035868E1
1.966666667E1	4.874503861E1	5.125628090E1
1.968333333E1	4.874850605E1	5.123868832E1
1.970000000E1	4.873629115E1	5.118174588E1
1.971666667E1	4.874018081E1	5.114796544E1
1.973333333E1	4.874033709E1	5.112570879E1
1.975000000E1	4.874308336E1	5.111414772E1
1.976666667E1	4.874554526E1	5.109994271E1
1.978333333E1	4.874773388E1	5.107747613E1
1.980000000E1	4.875082117E1	5.105454660E1
1.981666667E1	4.873478502E1	5.101557612E1
1.983333333E1	4.873882035E1	5.098160936E1
1.985000000E1	4.874016437E1	5.097795099E1
1.986666667E1	4.874085654E1	5.096772307E1
1.988333333E1	4.874139130E1	5.096121554E1
1.990000000E1	4.874227531E1	5.095529181E1
1.991666667E1	4.874383206E1	5.094800315E1
1.993333333E1	4.874495525E1	5.094059533E1
1.995000000E1	4.874519451E1	5.093761461E1
1.996666667E1	4.874560578E1	5.093141657E1
1.998333333E1	4.874723972E1	5.092680832E1
